특징,밴드,정규화,모델,학습 정확도 (Trial),학습 정확도 (Epoch),테스트 정확도 (Trial),테스트 정확도 (Epoch)
F_peak_3d_8rm,theta,None,Linear SVM,0.7067,0.6733,0.55,0.5314
F_de_3d_F7,alpha,None,Linear SVM,0.5933,0.5457,0.55,0.5314
F_de_3d_F7,gamma,norm3,KNN,0.7733,0.659,0.54,0.5314
F_mean_3d,delta,norm3,Logistic Regression,0.7333,0.7086,0.53,0.5314
F_de_3d_Fp2,beta,None,XGBoost,0.62,0.6105,0.56,0.5314
F_mean_3d_F4,theta,None,Ensemble (Majority Vote),0.7,0.621,0.51,0.5314
F_de_3d_F7,gamma,norm2,KNN,0.7733,0.659,0.54,0.5314
F_rasm_3d_3area,alpha,None,XGBoost,0.6333,0.5886,0.54,0.5314
F_mean_3d_8rm,alpha,norm3,Random Forest,0.8533,0.7667,0.57,0.5314
F_peak_3d_10rm,gamma,norm3,Linear SVM,0.72,0.68,0.56,0.5314
F_de_3d_10rm,delta,None,Linear SVM,0.7333,0.6838,0.52,0.5314
F_median_3d_Fz,delta,None,Ensemble (Majority Vote),0.6533,0.6248,0.53,0.5314
F_peak_3d_3area,alpha,None,Random Forest,0.7067,0.6686,0.54,0.5314
F_mean_3d_F3,beta,None,KNN,0.8667,0.7029,0.55,0.5314
F_peak_3d_2area,beta,None,Random Forest,0.7133,0.6619,0.52,0.5314
F_mean_3d_F3,theta,None,Linear SVM,0.5067,0.5171,0.51,0.5314
F_mean_3d_10rm,theta,norm3,Ensemble (Majority Vote),0.84,0.7819,0.52,0.5314
F_de_3d_8rm,all,norm3,Ensemble (Majority Vote),0.9867,0.9438,0.55,0.5314
F_mean_3d_T8,alpha,None,XGBoost,0.6733,0.6229,0.57,0.5314
F_peak_3d_T7,alpha,None,Logistic Regression,0.56,0.5486,0.56,0.5314
F_mean_3d_Cz,theta,None,Logistic Regression,0.56,0.5352,0.52,0.5314
F_de_3d_Fp2,beta,None,Linear SVM,0.5867,0.5619,0.55,0.5314
F_peak_3d_Fp1,alpha,norm3,Linear SVM,0.4867,0.5029,0.57,0.5314
F_median_3d_F4,gamma,None,XGBoost,0.66,0.6086,0.56,0.5314
F_mean_3d_8rm,all,None,Linear SVM,0.9,0.8371,0.54,0.5314
F_rasm_3d_3area,theta,norm2,KNN,0.8667,0.6857,0.55,0.5314
F_mean_3d_F4,alpha,None,Ensemble (Majority Vote),0.7,0.6467,0.49,0.5314
F_de_3d,gamma,None,Linear SVM,0.7067,0.66,0.57,0.5314
F_peak_3d_Fp1,alpha,norm2,Linear SVM,0.4867,0.5029,0.57,0.5314
F_median_3d_T7,all,None,Logistic Regression,0.6467,0.621,0.54,0.5314
F_de_3d_Fp2,all,None,Random Forest,0.8,0.7286,0.54,0.5314
F_mean_3d_T7,beta,None,Random Forest,0.7,0.6181,0.55,0.5314
F_mean_3d_T8,alpha,None,Ensemble (Majority Vote),0.7133,0.6438,0.54,0.5314
F_rasm_3d_3area,theta,norm3,KNN,0.8667,0.6857,0.55,0.5314
F_de_3d_F8,alpha,None,Linear SVM,0.5867,0.5629,0.55,0.5314
F_de_3d_3area,delta,None,Random Forest,0.72,0.6895,0.53,0.5314
F_mean_3d_3area,delta,None,Random Forest,0.7667,0.6886,0.55,0.5314
F_median_3d_F8,gamma,None,Ensemble (Majority Vote),0.7867,0.6752,0.55,0.5314
F_rasm_3d_10rm,gamma,None,Random Forest,0.7667,0.6771,0.59,0.5314
F_mean_3d_8rm,beta,None,Logistic Regression,0.6667,0.639,0.48,0.5314
F_de_3d_3area,all,None,KNN,0.9867,0.879,0.54,0.5314
F_mean_3d_C4,delta,None,XGBoost,0.6533,0.5971,0.51,0.5314
F_mean_3d_C4,delta,None,Logistic Regression,0.5667,0.5229,0.54,0.5314
F_median_3d_1area,all,None,Ensemble (Majority Vote),0.8133,0.7438,0.57,0.5314
F_mean_3d_C4,delta,None,Linear SVM,0.5667,0.5229,0.54,0.5314
F_peak_3d_Cz,delta,None,Random Forest,0.6733,0.6143,0.57,0.5314
F_median_3d_T8,gamma,None,Linear SVM,0.56,0.5286,0.5,0.5314
F_median_3d_2area,beta,None,Random Forest,0.7,0.6629,0.52,0.5314
F_median_3d_F3,all,None,KNN,0.9,0.7848,0.53,0.5314
F_dasm_3d_8rm,theta,norm3,Linear SVM,0.6267,0.5648,0.52,0.5314
F_de_3d_Fz,gamma,None,KNN,0.8667,0.7019,0.55,0.5314
F_peak_3d,all,norm3,Logistic Regression,0.9733,0.9305,0.55,0.5314
F_mean_3d,gamma,norm3,XGBoost,0.96,0.8467,0.56,0.5314
F_mean_3d,all,None,Linear SVM,0.9933,0.9248,0.52,0.5314
F_median_3d_F3,gamma,None,Logistic Regression,0.5267,0.5371,0.54,0.5314
F_de_3d_2area,gamma,None,KNN,0.84,0.7257,0.6,0.5314
F_mean_3d,theta,None,KNN,0.9667,0.8829,0.51,0.5314
F_mean_3d_Fp2,beta,None,KNN,0.84,0.7048,0.58,0.5314
F_de_3d_T7,all,None,Ensemble (Majority Vote),0.7867,0.7295,0.55,0.5314
F_de_3d_10rm,all,None,Ensemble (Majority Vote),0.9867,0.9571,0.5,0.5314
F_median_3d_C4,delta,None,Linear SVM,0.5667,0.5371,0.53,0.5314
F_de_3d_F4,alpha,None,XGBoost,0.68,0.6171,0.58,0.5314
F_median_3d,beta,None,XGBoost,0.94,0.8505,0.5,0.5314
F_rasm_3d_3area,all,None,KNN,0.8667,0.7248,0.56,0.5314
F_peak_3d_F3,all,None,Linear SVM,0.6267,0.6248,0.51,0.5314
F_median_3d_Cz,alpha,None,KNN,0.86,0.7048,0.57,0.5314
F_median_3d_2area,delta,None,Logistic Regression,0.6,0.5762,0.53,0.5314
F_de_3d_C3,beta,None,Logistic Regression,0.5467,0.5533,0.52,0.5314
F_mean_3d,theta,norm3,XGBoost,0.9667,0.8514,0.58,0.5314
F_median_3d_3area,delta,None,Linear SVM,0.6133,0.599,0.54,0.5314
F_de_3d19,delta,None,Linear SVM,0.825,0.7571,0.5125,0.5304
F_peak_3d19,delta,norm3,XGBoost,0.95,0.8714,0.5625,0.5304
F_peak_3d19,delta,norm3,Linear SVM,0.7917,0.7607,0.5375,0.5304
F_median_3d19,alpha,norm3,Linear SVM,0.8083,0.7488,0.5,0.5304
F_peak_3d19,beta,norm3,Random Forest,0.8833,0.8095,0.575,0.5304
F_mean_3d19,beta,None,Logistic Regression,0.7167,0.694,0.5125,0.5304
F_median_3d19,beta,norm3,Random Forest,0.925,0.8417,0.4875,0.5304
F_de_3d19,gamma,None,XGBoost,0.9917,0.9083,0.575,0.5304
F_median_3d19,gamma,None,Random Forest,0.925,0.8464,0.5875,0.5304
F_mean_3d19,all,norm3,Linear SVM,1.0,0.9929,0.525,0.5304
F_mean_3d19,delta,norm2,Random Forest,0.8667,0.7488,0.55,0.5304
F_dasm_3d19,all,None,XGBoost,1.0,0.9726,0.5625,0.5304
F_rasm_3d19,theta,None,KNN,0.8417,0.7155,0.5375,0.5304
F_median_3d_C3,gamma,None,Linear SVM,0.56,0.5286,0.57,0.53
F_de_3d_3area,beta,None,Ensemble (Majority Vote),0.7867,0.7381,0.55,0.53
F_peak_3d_10rm,theta,norm3,Logistic Regression,0.6933,0.6657,0.55,0.53
F_de_3d_F3,all,None,KNN,0.94,0.801,0.52,0.53
F_peak_3d_10rm,theta,norm3,Ensemble (Majority Vote),0.8333,0.76,0.56,0.53
F_de_3d_F8,theta,None,XGBoost,0.68,0.6171,0.56,0.53
F_rasm_3d_8rm,all,norm2,Random Forest,0.9333,0.8152,0.59,0.53
F_peak_3d_3area,alpha,norm3,Random Forest,0.8067,0.6733,0.57,0.53
F_de_3d_Fp1,beta,None,KNN,0.8667,0.7124,0.55,0.53
F_median_3d_F3,all,norm3,Ensemble (Majority Vote),0.7467,0.6924,0.54,0.53
F_median_3d_1area,alpha,norm3,KNN,0.8667,0.6952,0.61,0.53
F_mean_3d_Fz,theta,None,Logistic Regression,0.52,0.5276,0.54,0.53
F_peak_3d_T8,alpha,None,Ensemble (Majority Vote),0.7467,0.6543,0.57,0.53
F_peak_3d_C3,delta,norm2,Random Forest,0.7333,0.6124,0.52,0.53
F_peak_3d_10rm,theta,None,Ensemble (Majority Vote),0.8667,0.7914,0.57,0.53
F_median_3d_C3,all,norm2,XGBoost,0.88,0.7057,0.57,0.53
F_mean_3d_10rm,beta,None,Logistic Regression,0.64,0.6324,0.51,0.53
F_median_3d_F4,all,norm3,Logistic Regression,0.6133,0.6076,0.53,0.53
F_mean_3d_2area,beta,None,XGBoost,0.6867,0.6457,0.51,0.53
F_de_3d_T7,alpha,norm2,XGBoost,0.5667,0.5514,0.55,0.53
F_median_3d_F7,all,norm2,Ensemble (Majority Vote),0.82,0.7048,0.53,0.53
F_de_3d_Cz,beta,None,XGBoost,0.6067,0.6114,0.57,0.53
F_median_3d_1area,alpha,norm2,KNN,0.8667,0.6952,0.61,0.53
F_mean_3d_T7,alpha,None,KNN,0.82,0.7124,0.54,0.53
F_mean_3d_Fz,theta,None,Linear SVM,0.5133,0.5248,0.54,0.53
F_de_3d_Fp1,alpha,None,Ensemble (Majority Vote),0.74,0.6524,0.52,0.53
F_median_3d_F3,gamma,None,Linear SVM,0.5267,0.5333,0.54,0.53
F_median_3d_C3,gamma,None,Logistic Regression,0.56,0.5295,0.57,0.53
F_rasm_3d_8rm,alpha,None,Linear SVM,0.5133,0.501,0.57,0.53
F_mean_3d_F7,all,norm2,KNN,0.84,0.6857,0.57,0.53
F_mean_3d_F4,theta,None,XGBoost,0.7,0.5981,0.54,0.53
F_mean_3d_Fp1,alpha,norm2,Random Forest,0.7,0.6019,0.59,0.53
F_de_3d_F8,alpha,None,Logistic Regression,0.5933,0.5648,0.54,0.53
F_median_3d_F8,delta,norm2,KNN,0.88,0.6924,0.58,0.53
F_rasm_3d_10rm,all,None,XGBoost,1.0,0.8905,0.59,0.53
F_median_3d_F8,delta,norm3,KNN,0.88,0.6924,0.58,0.53
F_mean_3d_F8,all,None,Ensemble (Majority Vote),0.7867,0.7305,0.56,0.53
F_mean_3d_Fp1,alpha,norm3,Random Forest,0.7,0.6019,0.59,0.53
F_de_3d_T7,alpha,norm3,XGBoost,0.5667,0.5514,0.55,0.53
F_median_3d_F7,all,norm2,KNN,0.8667,0.7019,0.56,0.53
F_median_3d_F3,alpha,None,KNN,0.8667,0.7286,0.52,0.53
F_median_3d_F3,gamma,None,XGBoost,0.6333,0.6143,0.55,0.53
F_mean_3d_F4,alpha,None,Random Forest,0.7,0.6286,0.55,0.53
F_de_3d_C3,all,norm2,KNN,0.82,0.6752,0.58,0.53
F_peak_3d_10rm,delta,None,KNN,0.9467,0.8514,0.54,0.53
F_mean_3d_8rm,delta,norm3,KNN,0.9467,0.8076,0.58,0.53
F_rasm_3d_3area,delta,None,KNN,0.84,0.6771,0.57,0.53
F_rasm_3d_10rm,beta,None,KNN,0.9133,0.7181,0.59,0.53
F_peak_3d_T7,alpha,None,Linear SVM,0.56,0.5495,0.56,0.53
F_peak_3d_10rm,beta,norm3,Ensemble (Majority Vote),0.84,0.7886,0.52,0.53
F_de_3d_F7,alpha,norm3,KNN,0.8533,0.6857,0.52,0.53
F_de_3d_F7,alpha,None,Logistic Regression,0.5933,0.5486,0.55,0.53
F_median_3d_Fz,alpha,norm2,Random Forest,0.72,0.6029,0.52,0.53
F_de_3d_T8,gamma,None,Linear SVM,0.5533,0.5295,0.51,0.53
F_de_3d_8rm,theta,norm3,XGBoost,0.86,0.76,0.58,0.53
F_median_3d_Fz,alpha,norm3,Random Forest,0.72,0.6029,0.52,0.53
F_mean_3d_F3,theta,None,Logistic Regression,0.5,0.5162,0.51,0.53
F_de_3d_F7,alpha,norm2,KNN,0.8533,0.6857,0.52,0.53
F_dasm_3d_3area,beta,None,Ensemble (Majority Vote),0.6933,0.6219,0.56,0.53
F_de_3d_1area,theta,None,Logistic Regression,0.54,0.5429,0.57,0.53
F_de_3d_1area,delta,None,Linear SVM,0.56,0.56,0.54,0.53
F_mean_3d_C3,delta,None,KNN,0.8467,0.6857,0.55,0.53
F_de_3d,theta,None,Ensemble (Majority Vote),0.88,0.8238,0.58,0.53
F_median_3d_Fz,delta,None,KNN,0.9,0.7133,0.57,0.53
F_mean_3d_F3,beta,None,Ensemble (Majority Vote),0.7333,0.6505,0.53,0.53
F_de_3d_F7,alpha,norm3,Random Forest,0.72,0.6067,0.57,0.53
F_de_3d,theta,None,Linear SVM,0.7533,0.7219,0.52,0.53
F_de_3d_F7,alpha,norm2,Random Forest,0.72,0.6067,0.57,0.53
F_median_3d_Fz,theta,None,Ensemble (Majority Vote),0.7333,0.6667,0.53,0.53
F_median_3d,delta,None,XGBoost,0.9133,0.8333,0.52,0.53
F_rasm_3d_10rm,alpha,norm3,Random Forest,0.7867,0.7067,0.54,0.53
F_median_3d_2area,delta,None,Ensemble (Majority Vote),0.74,0.6752,0.56,0.53
F_dasm_3d_8rm,all,norm3,Random Forest,0.88,0.819,0.54,0.53
F_de_3d_C4,delta,None,KNN,0.86,0.7029,0.53,0.53
F_median_3d,gamma,None,Linear SVM,0.6733,0.6857,0.59,0.53
F_de_3d_1area,theta,None,KNN,0.86,0.6876,0.53,0.53
F_de_3d_8rm,delta,norm3,Random Forest,0.8267,0.7505,0.56,0.53
F_peak_3d,theta,norm3,Logistic Regression,0.7533,0.7029,0.54,0.53
F_peak_3d_C3,delta,norm3,Random Forest,0.7333,0.6124,0.52,0.53
F_median_3d_2area,beta,None,KNN,0.8267,0.7124,0.57,0.53
F_de_3d_1area,theta,None,Linear SVM,0.54,0.5419,0.57,0.53
F_rasm_3d_10rm,beta,None,XGBoost,0.86,0.7143,0.57,0.53
F_de_3d_T8,alpha,None,Ensemble (Majority Vote),0.76,0.661,0.53,0.53
F_peak_3d_8rm,theta,norm3,Logistic Regression,0.6667,0.6295,0.53,0.53
F_peak_3d_10rm,gamma,norm3,Ensemble (Majority Vote),0.8533,0.7857,0.53,0.53
F_peak_3d_F8,delta,norm3,KNN,0.84,0.679,0.57,0.53
F_median_3d_3area,beta,None,KNN,0.9267,0.7924,0.53,0.53
F_peak_3d_F8,delta,norm2,KNN,0.84,0.679,0.57,0.53
F_median_3d_T8,gamma,None,Logistic Regression,0.56,0.5305,0.5,0.53
F_de_3d_C3,theta,None,Ensemble (Majority Vote),0.6733,0.6248,0.55,0.53
F_mean_3d_C3,gamma,None,Logistic Regression,0.5467,0.5333,0.51,0.5286
F_median_3d_10rm,alpha,norm3,Linear SVM,0.7467,0.6705,0.55,0.5286
F_peak_3d_Cz,all,None,Logistic Regression,0.64,0.6038,0.55,0.5286
F_median_3d_3area,alpha,None,Linear SVM,0.5933,0.5962,0.55,0.5286
F_mean_3d_1area,theta,None,Logistic Regression,0.5467,0.5419,0.58,0.5286
F_median_3d_F3,theta,None,KNN,0.8667,0.701,0.56,0.5286
F_rasm_3d_8rm,all,norm2,Ensemble (Majority Vote),0.9267,0.7895,0.56,0.5286
F_de_3d_10rm,delta,norm3,XGBoost,0.9533,0.8552,0.52,0.5286
F_rasm_3d,all,norm2,XGBoost,1.0,0.9124,0.56,0.5286
F_median_3d_10rm,beta,norm3,Ensemble (Majority Vote),0.8733,0.7943,0.54,0.5286
F_mean_3d_C3,gamma,None,XGBoost,0.6267,0.6019,0.56,0.5286
F_de_3d_C3,delta,norm2,Random Forest,0.7,0.6057,0.48,0.5286
F_mean_3d19,all,norm3,Ensemble (Majority Vote),1.0,0.9833,0.55,0.5286
F_de_3d_Fz,delta,None,XGBoost,0.7,0.6257,0.56,0.5286
F_rasm_3d19,gamma,None,Random Forest,0.9167,0.7726,0.575,0.5286
F_de_3d_Fz,delta,None,Random Forest,0.7067,0.6248,0.58,0.5286
F_median_3d_T7,beta,None,Ensemble (Majority Vote),0.6667,0.6305,0.54,0.5286
F_mean_3d_3area,all,None,Linear SVM,0.72,0.7133,0.58,0.5286
F_de_3d_10rm,theta,None,Ensemble (Majority Vote),0.8533,0.7952,0.57,0.5286
F_de_3d19,delta,None,XGBoost,0.9083,0.8643,0.5,0.5286
F_peak_3d_T7,all,norm2,XGBoost,0.8267,0.6686,0.56,0.5286
F_de_3d_Fp2,theta,None,Linear SVM,0.5733,0.5657,0.54,0.5286
F_peak_3d_2area,delta,None,Logistic Regression,0.5933,0.579,0.52,0.5286
F_de_3d_C4,alpha,None,Linear SVM,0.58,0.56,0.53,0.5286
F_median_3d_2area,beta,None,Linear SVM,0.5933,0.5638,0.52,0.5286
F_mean_3d_10rm,all,None,XGBoost,0.9867,0.9714,0.55,0.5286
F_median_3d_T8,all,None,Random Forest,0.7333,0.7105,0.55,0.5286
F_mean_3d19,theta,None,Logistic Regression,0.7917,0.7381,0.5125,0.5286
F_de_3d_2area,alpha,None,Ensemble (Majority Vote),0.7333,0.6552,0.54,0.5286
F_mean_3d,alpha,None,KNN,0.98,0.8924,0.52,0.5286
F_peak_3d_F8,all,norm3,Random Forest,0.8,0.7248,0.58,0.5286
F_dasm_3d,delta,None,KNN,0.9333,0.7857,0.55,0.5286
F_de_3d19,delta,norm2,XGBoost,0.975,0.8286,0.5875,0.5286
F_peak_3d_Fp1,delta,None,Ensemble (Majority Vote),0.66,0.6371,0.56,0.5286
F_peak_3d_F7,all,norm3,Random Forest,0.8133,0.7362,0.52,0.5286
F_rasm_3d19,alpha,norm3,Linear SVM,0.6667,0.5905,0.575,0.5286
F_de_3d_C3,delta,norm3,Random Forest,0.7,0.6057,0.48,0.5286
F_median_3d_F4,beta,None,XGBoost,0.66,0.6343,0.55,0.5286
F_mean_3d19,theta,norm3,Logistic Regression,0.7667,0.7262,0.55,0.5286
F_de_3d_T7,all,norm2,XGBoost,0.7933,0.6257,0.54,0.5286
F_de_3d_Fp2,theta,None,Logistic Regression,0.5733,0.5657,0.54,0.5286
F_de_3d_F7,delta,None,Random Forest,0.7,0.6276,0.52,0.5286
F_peak_3d_Fp1,gamma,None,XGBoost,0.64,0.6095,0.55,0.5286
F_median_3d,delta,None,Random Forest,0.8267,0.7705,0.53,0.5286
F_median_3d_10rm,delta,None,Random Forest,0.82,0.7686,0.59,0.5286
F_mean_3d_1area,theta,None,Linear SVM,0.54,0.5419,0.58,0.5286
F_mean_3d_F3,gamma,None,Ensemble (Majority Vote),0.68,0.6238,0.54,0.5286
F_dasm_3d,theta,None,Random Forest,0.78,0.7257,0.55,0.5286
F_mean_3d,beta,None,KNN,0.9933,0.9171,0.53,0.5286
F_median_3d_C4,delta,norm2,KNN,0.8467,0.6933,0.56,0.5286
F_de_3d,delta,None,Logistic Regression,0.72,0.6867,0.51,0.5286
F_de_3d_Cz,beta,None,Ensemble (Majority Vote),0.7,0.6381,0.52,0.5286
F_dasm_3d19,delta,norm3,Random Forest,0.8917,0.775,0.5125,0.5286
F_rasm_3d_10rm,all,None,KNN,0.86,0.6943,0.55,0.5286
F_peak_3d_Fz,alpha,None,KNN,0.8467,0.6962,0.57,0.5286
F_de_3d_10rm,delta,None,Logistic Regression,0.72,0.6724,0.52,0.5286
F_peak_3d_Fp1,all,norm2,KNN,0.8333,0.6724,0.55,0.5286
F_dasm_3d19,theta,norm3,Logistic Regression,0.6417,0.6286,0.5125,0.5286
F_median_3d_2area,all,None,Logistic Regression,0.6533,0.6333,0.55,0.5286
F_de_3d_8rm,all,norm3,KNN,0.9933,0.9238,0.6,0.5286
F_median_3d_C4,delta,norm3,KNN,0.8467,0.6933,0.56,0.5286
F_peak_3d_10rm,delta,None,Random Forest,0.8333,0.7552,0.51,0.5286
F_de_3d_F8,all,norm2,Ensemble (Majority Vote),0.84,0.6819,0.6,0.5286
F_median_3d_10rm,beta,None,Ensemble (Majority Vote),0.92,0.8286,0.52,0.5286
F_mean_3d_3area,beta,norm2,KNN,0.88,0.6981,0.56,0.5286
F_median_3d_F8,alpha,None,KNN,0.9067,0.7295,0.55,0.5286
F_peak_3d_F3,delta,None,XGBoost,0.66,0.6067,0.51,0.5286
F_mean_3d19,alpha,norm2,Random Forest,0.9833,0.825,0.5125,0.5286
F_median_3d_Fp1,delta,None,XGBoost,0.6933,0.6229,0.54,0.5286
F_median_3d_Fp1,gamma,norm3,Random Forest,0.6867,0.6,0.53,0.5286
F_de_3d_10rm,delta,norm3,Ensemble (Majority Vote),0.84,0.7905,0.54,0.5286
F_peak_3d_10rm,theta,None,Linear SVM,0.7467,0.6962,0.56,0.5286
F_de_3d_Fp2,all,None,Ensemble (Majority Vote),0.8133,0.7286,0.52,0.5286
F_median_3d_Fp1,gamma,norm2,Random Forest,0.6867,0.6,0.53,0.5286
F_median_3d_F7,beta,norm2,KNN,0.8333,0.6762,0.57,0.5286
F_peak_3d_8rm,delta,None,KNN,0.9267,0.8371,0.53,0.5286
F_median_3d_10rm,gamma,None,XGBoost,0.9533,0.8457,0.6,0.5286
F_median_3d_F7,beta,norm3,KNN,0.8333,0.6762,0.57,0.5286
F_mean_3d_2area,delta,None,KNN,0.86,0.7238,0.54,0.5286
F_median_3d19,theta,norm2,Linear SVM,0.5,0.4845,0.55,0.5286
F_median_3d_Fp1,gamma,None,Linear SVM,0.5267,0.5438,0.54,0.5286
F_mean_3d19,delta,norm2,Ensemble (Majority Vote),0.7917,0.7405,0.5375,0.5286
F_mean_3d_8rm,all,norm3,Ensemble (Majority Vote),1.0,0.9438,0.47,0.5286
F_mean_3d_Fp1,gamma,None,Logistic Regression,0.5467,0.54,0.57,0.5286
F_median_3d_Fz,beta,None,Logistic Regression,0.5133,0.5343,0.54,0.5286
F_rasm_3d_10rm,gamma,norm3,KNN,0.8867,0.7352,0.53,0.5286
F_mean_3d,delta,norm2,Ensemble (Majority Vote),0.8467,0.7267,0.57,0.5286
F_median_3d_3area,delta,None,Logistic Regression,0.62,0.6038,0.53,0.5271
F_peak_3d_10rm,alpha,norm3,XGBoost,0.92,0.8371,0.53,0.5271
F_median_3d_C4,theta,norm2,KNN,0.8467,0.6829,0.56,0.5271
F_median_3d_C4,gamma,norm2,XGBoost,0.6933,0.5971,0.54,0.5271
F_peak_3d_8rm,theta,None,Random Forest,0.8533,0.759,0.52,0.5271
F_median_3d_C4,delta,None,Logistic Regression,0.5667,0.5362,0.52,0.5271
F_peak_3d_F7,theta,None,Random Forest,0.6867,0.6486,0.54,0.5271
F_dasm_3d_8rm,theta,None,XGBoost,0.7533,0.6819,0.57,0.5271
F_mean_3d_1area,gamma,None,XGBoost,0.66,0.6248,0.53,0.5271
F_peak_3d_Fp2,all,None,KNN,0.9333,0.7943,0.56,0.5271
F_rasm_3d,beta,None,Logistic Regression,0.5667,0.5324,0.51,0.5271
F_mean_3d_C3,gamma,None,Linear SVM,0.5467,0.5343,0.51,0.5271
F_mean_3d_8rm,gamma,None,Linear SVM,0.6933,0.6448,0.57,0.5271
F_mean_3d_10rm,alpha,norm2,KNN,0.8467,0.68,0.52,0.5271
F_rasm_3d,alpha,norm2,KNN,0.8867,0.7086,0.53,0.5271
F_median_3d_2area,delta,None,Linear SVM,0.6333,0.5819,0.55,0.5271
F_peak_3d_C4,alpha,None,Ensemble (Majority Vote),0.7267,0.6467,0.53,0.5271
F_peak_3d_C4,all,None,Linear SVM,0.66,0.639,0.51,0.5271
F_median_3d_C4,theta,norm3,KNN,0.8467,0.6829,0.56,0.5271
F_peak_3d_3area,beta,norm3,KNN,0.8467,0.7162,0.54,0.5271
F_rasm_3d_8rm,alpha,norm3,Ensemble (Majority Vote),0.7667,0.6819,0.49,0.5271
F_mean_3d_10rm,delta,None,Ensemble (Majority Vote),0.8867,0.7952,0.56,0.5271
F_de_3d_8rm,gamma,norm2,XGBoost,0.88,0.72,0.52,0.5271
F_peak_3d_C4,all,None,XGBoost,0.84,0.7495,0.55,0.5271
F_mean_3d_1area,alpha,norm2,Ensemble (Majority Vote),0.6733,0.6029,0.56,0.5271
F_median_3d_C4,gamma,norm3,XGBoost,0.6933,0.5971,0.54,0.5271
F_mean_3d,beta,norm3,Logistic Regression,0.76,0.7038,0.53,0.5271
F_mean_3d_8rm,delta,norm2,XGBoost,0.92,0.7143,0.54,0.5271
F_rasm_3d_8rm,alpha,norm2,XGBoost,0.78,0.6638,0.58,0.5271
F_dasm_3d_8rm,gamma,norm3,Random Forest,0.7333,0.661,0.54,0.5271
F_mean_3d_10rm,theta,None,Linear SVM,0.7733,0.6981,0.56,0.5271
F_de_3d_F8,delta,None,Linear SVM,0.62,0.5638,0.55,0.5271
F_de_3d_T7,all,norm2,Random Forest,0.8667,0.7086,0.57,0.5271
F_median_3d_F3,gamma,None,Ensemble (Majority Vote),0.7067,0.6457,0.57,0.5271
F_peak_3d_Fp1,alpha,None,Random Forest,0.68,0.6257,0.51,0.5271
F_peak_3d_10rm,beta,norm2,XGBoost,0.8467,0.7124,0.54,0.5271
F_de_3d_Cz,delta,None,Random Forest,0.68,0.6095,0.55,0.5271
F_peak_3d_F4,all,norm3,Linear SVM,0.5733,0.58,0.53,0.5271
F_de_3d_T8,alpha,norm3,Random Forest,0.7267,0.6019,0.54,0.5271
F_de_3d_Fp2,beta,None,Random Forest,0.68,0.6381,0.53,0.5271
F_de_3d_10rm,delta,norm2,Ensemble (Majority Vote),0.8733,0.74,0.53,0.5271
F_de_3d_T7,delta,norm3,KNN,0.9067,0.7029,0.6,0.5271
F_de_3d_C3,theta,None,XGBoost,0.6667,0.6152,0.53,0.5271
F_de_3d_T7,delta,norm2,KNN,0.9067,0.7029,0.6,0.5271
F_peak_3d_Fz,delta,None,XGBoost,0.6867,0.6162,0.55,0.5271
F_median_3d_F7,delta,norm3,Ensemble (Majority Vote),0.66,0.6133,0.6,0.5271
F_median_3d_F7,delta,norm2,Ensemble (Majority Vote),0.66,0.6133,0.6,0.5271
F_mean_3d_T7,all,norm3,XGBoost,0.84,0.7467,0.54,0.5271
F_mean_3d_T7,all,norm3,Linear SVM,0.62,0.6152,0.52,0.5271
F_de_3d_1area,delta,None,Logistic Regression,0.56,0.5619,0.53,0.5271
F_median_3d_F8,gamma,None,KNN,0.86,0.7057,0.55,0.5271
F_median_3d_1area,theta,None,Random Forest,0.72,0.6295,0.51,0.5271
F_mean_3d_F4,delta,norm3,Random Forest,0.6933,0.6038,0.53,0.5271
F_mean_3d_F4,delta,norm2,Random Forest,0.6933,0.6038,0.53,0.5271
F_mean_3d_1area,alpha,norm3,Ensemble (Majority Vote),0.6733,0.6029,0.56,0.5271
F_peak_3d_Fp1,all,None,Linear SVM,0.6,0.6152,0.57,0.5271
F_median_3d,gamma,None,KNN,0.9867,0.921,0.54,0.5271
F_mean_3d_T8,all,None,XGBoost,0.7933,0.7219,0.54,0.5271
F_peak_3d_Fp1,all,None,KNN,0.9133,0.7924,0.56,0.5271
F_de_3d_T8,alpha,norm2,Random Forest,0.7267,0.6019,0.54,0.5271
F_de_3d_F8,all,norm2,Random Forest,0.9067,0.7114,0.6,0.5271
F_de_3d_T8,alpha,None,Random Forest,0.7,0.639,0.55,0.5271
F_peak_3d,theta,None,Linear SVM,0.78,0.72,0.55,0.5271
F_peak_3d_F3,theta,None,Linear SVM,0.5333,0.5343,0.51,0.5271
F_de_3d_F8,all,norm2,XGBoost,0.7867,0.6657,0.57,0.5271
F_median_3d,gamma,norm2,XGBoost,0.9733,0.8076,0.56,0.5271
F_de_3d_10rm,delta,norm2,Random Forest,0.9133,0.7486,0.53,0.5271
F_mean_3d_10rm,gamma,None,Linear SVM,0.6667,0.6476,0.56,0.5271
F_mean_3d_F8,all,None,XGBoost,0.8,0.7352,0.57,0.5271
F_peak_3d_C3,beta,None,Ensemble (Majority Vote),0.66,0.6152,0.53,0.5271
F_mean_3d_T8,delta,norm3,Ensemble (Majority Vote),0.7533,0.6438,0.56,0.5271
F_dasm_3d_10rm,alpha,None,KNN,0.9133,0.7952,0.58,0.5271
