특징,밴드,정규화,모델,학습 정확도 (Trial),학습 정확도 (Epoch),테스트 정확도 (Trial),테스트 정확도 (Epoch)
F_de_3d_Cz,all,None,Random Forest,0.8,0.6722,0.6,0.5571
F_mean_3d_Cz,gamma,norm3,KNN,0.9533,0.6782,0.6,0.5571
F_peak_3d_F7,alpha,norm2,KNN,0.9867,0.6867,0.7,0.5571
F_median_3d_T8,theta,norm2,Random Forest,0.7267,0.5821,0.5,0.5571
F_peak_3d_T7,delta,None,KNN,0.9533,0.6956,0.5,0.5571
F_de_3d_F7,beta,None,Ensemble (Majority Vote),0.6933,0.6138,0.5,0.5571
F_de_3d_F3,beta,norm2,Linear SVM,0.5133,0.508,0.6,0.5571
F_mean_3d_Cz,gamma,norm2,KNN,0.9533,0.6782,0.6,0.5571
F_peak_3d_T8,all,None,Linear SVM,0.66,0.594,0.6,0.5571
F_peak_3d_F8,beta,None,Ensemble (Majority Vote),0.7133,0.6186,0.6,0.5571
F_median_3d_Fp2,alpha,norm3,XGBoost,0.64,0.571,0.7,0.5571
F_median_3d_8rm,all,None,Linear SVM,0.8333,0.7062,0.5,0.5571
F_median_3d_F4,beta,norm2,Random Forest,0.7,0.5805,0.5,0.5571
F_mean_3d_C3,all,None,Logistic Regression,0.5667,0.5618,0.6,0.5571
F_median_3d_F3,beta,None,Logistic Regression,0.5,0.5136,0.5,0.5571
F_median_3d_3area,beta,norm2,Random Forest,0.78,0.6076,0.5,0.5571
F_mean_3d_Cz,beta,norm3,Random Forest,0.7867,0.5947,0.6,0.5571
F_mean_3d_Cz,beta,norm2,Random Forest,0.7867,0.5947,0.6,0.5571
F_mean_3d_C3,all,norm2,Linear SVM,0.5667,0.5101,0.8,0.5571
F_median_3d_Cz,delta,None,XGBoost,0.6267,0.5782,0.7,0.5571
F_mean_3d_F4,gamma,norm2,Random Forest,0.74,0.5945,0.6,0.5571
F_peak_3d19,beta,None,KNN,1.0,0.82,0.7,0.5571
F_median_3d_8rm,all,None,Ensemble (Majority Vote),0.9133,0.8057,0.5,0.5571
F_mean_3d_C3,all,norm3,Random Forest,0.7933,0.6575,0.7,0.5571
F_dasm_3d,delta,None,Random Forest,0.7933,0.6841,0.6,0.5571
F_median_3d_T7,alpha,None,Ensemble (Majority Vote),0.7667,0.6384,0.5,0.5571
F_de_3d_F3,alpha,None,Ensemble (Majority Vote),0.6867,0.6294,0.5,0.5571
F_median_3d_2area,theta,norm2,KNN,0.9933,0.694,0.4,0.5571
F_peak_3d,alpha,norm2,KNN,0.9667,0.7046,0.7,0.5571
F_peak_3d_C3,gamma,norm3,Random Forest,0.8667,0.5855,0.5,0.5571
F_mean_3d_F4,beta,None,Linear SVM,0.5267,0.5211,0.6,0.5571
F_mean_3d_8rm,theta,norm3,Random Forest,0.82,0.6591,0.6,0.5571
F_rasm_3d19,beta,norm3,XGBoost,0.9533,0.8278,0.6,0.5571
F_rasm_3d_3area,all,None,Ensemble (Majority Vote),0.8533,0.6729,0.5,0.5571
F_peak_3d_F3,delta,norm3,Random Forest,0.7867,0.5968,0.6,0.5571
F_mean_3d_8rm,theta,norm2,KNN,0.9533,0.6837,0.5,0.5571
F_mean_3d_F4,gamma,norm3,Random Forest,0.74,0.5945,0.6,0.5571
F_median_3d_Fp2,alpha,norm3,Random Forest,0.78,0.5995,0.6,0.5571
F_median_3d_Cz,beta,norm3,XGBoost,0.6,0.5471,0.6,0.5571
F_peak_3d_T8,beta,norm3,Linear SVM,0.4933,0.508,0.6,0.5571
F_mean_3d_Fp2,theta,None,Logistic Regression,0.5267,0.5225,0.5,0.5571
F_mean_3d_8rm,theta,norm3,XGBoost,0.8333,0.6841,0.6,0.5571
F_peak_3d_F7,alpha,norm3,KNN,0.9867,0.6867,0.7,0.5571
F_median_3d_F3,beta,norm2,Ensemble (Majority Vote),0.6933,0.6191,0.5,0.5571
F_peak_3d_F7,alpha,None,XGBoost,0.6533,0.5917,0.5,0.5571
F_mean_3d_C3,all,None,Ensemble (Majority Vote),0.76,0.6802,0.5,0.5571
F_peak_3d_3area,gamma,None,Linear SVM,0.6067,0.5715,0.5,0.5429
F_peak_3d_8rm,alpha,norm2,KNN,0.9667,0.7053,0.6,0.5429
F_median_3d_C3,alpha,norm2,KNN,1.0,0.6897,0.6,0.5429
F_median_3d_C3,beta,norm2,Ensemble (Majority Vote),0.8,0.6133,0.6,0.5429
F_mean_3d19,beta,norm2,Ensemble (Majority Vote),0.86,0.7191,0.7,0.5429
F_median_3d_T8,delta,norm3,KNN,0.9733,0.6972,0.6,0.5429
F_median_3d_C3,alpha,norm3,KNN,1.0,0.6897,0.6,0.5429
F_mean_3d_F3,alpha,norm3,Ensemble (Majority Vote),0.6733,0.6016,0.7,0.5429
F_mean_3d_Fp1,alpha,norm3,Linear SVM,0.5,0.5064,0.4,0.5429
F_peak_3d_3area,delta,norm2,Linear SVM,0.5333,0.5037,0.7,0.5429
F_mean_3d_F3,alpha,norm2,Ensemble (Majority Vote),0.6733,0.6016,0.7,0.5429
F_median_3d_T8,delta,norm2,KNN,0.9733,0.6972,0.6,0.5429
F_median_3d_C3,beta,norm3,Ensemble (Majority Vote),0.8,0.6133,0.6,0.5429
F_mean_3d_Fp1,alpha,norm2,Linear SVM,0.5,0.5064,0.4,0.5429
F_mean_3d19,alpha,norm3,KNN,0.9667,0.7717,0.6,0.5429
F_peak_3d_3area,theta,norm2,Ensemble (Majority Vote),0.8133,0.6331,0.6,0.5429
F_median_3d_3area,alpha,norm3,Random Forest,0.8067,0.6248,0.6,0.5429
F_peak_3d_3area,delta,norm2,KNN,0.9467,0.6853,0.6,0.5429
F_mean_3d_F3,alpha,None,KNN,1.0,0.7092,0.5,0.5429
F_median_3d,beta,norm2,XGBoost,0.8067,0.6676,0.5,0.5429
F_mean_3d_Fp1,beta,norm2,XGBoost,0.6067,0.5549,0.5,0.5429
F_peak_3d_3area,delta,norm2,Random Forest,0.86,0.6087,0.6,0.5429
F_peak_3d_3area,theta,norm2,Random Forest,0.8333,0.6168,0.6,0.5429
F_peak_3d_3area,theta,norm2,XGBoost,0.6867,0.5814,0.6,0.5429
F_dasm_3d19,gamma,norm2,XGBoost,0.96,0.7016,0.6,0.5429
F_peak_3d_3area,delta,None,XGBoost,0.7467,0.6251,0.5,0.5429
F_mean_3d_Fz,gamma,norm3,KNN,0.9733,0.6818,0.4,0.5429
F_mean_3d_F8,alpha,norm3,Ensemble (Majority Vote),0.62,0.5887,0.6,0.5429
F_rasm_3d_3area,theta,None,KNN,0.9867,0.6883,0.5,0.5429
F_mean_3d_F4,gamma,norm2,KNN,0.98,0.6848,0.4,0.5429
F_dasm_3d,delta,None,KNN,0.9733,0.7841,0.6,0.5429
F_de_3d_T8,all,norm2,Linear SVM,0.5,0.5032,0.6,0.5429
F_median_3d19,delta,norm2,KNN,0.92,0.6963,0.6,0.5429
F_mean_3d_F4,gamma,norm3,KNN,0.98,0.6848,0.4,0.5429
F_median_3d_Cz,theta,norm2,Random Forest,0.7933,0.5887,0.6,0.5429
F_de_3d_T8,alpha,None,Linear SVM,0.5333,0.5234,0.6,0.5429
F_de_3d_T8,alpha,None,Logistic Regression,0.5267,0.5239,0.6,0.5429
F_peak_3d_C3,beta,norm2,Linear SVM,0.4933,0.5037,0.6,0.5429
F_median_3d_Cz,gamma,norm3,Linear SVM,0.4867,0.4982,0.5,0.5429
F_dasm_3d_3area,alpha,None,KNN,0.9933,0.708,0.6,0.5429
F_median_3d_C4,alpha,norm3,XGBoost,0.6933,0.5614,0.7,0.5429
F_mean_3d_F7,theta,None,Linear SVM,0.5267,0.5308,0.5,0.5429
F_mean_3d_F7,theta,None,Logistic Regression,0.5267,0.5317,0.5,0.5429
F_median_3d_Cz,theta,norm3,Linear SVM,0.48,0.5007,0.5,0.5429
F_median_3d_Cz,theta,norm3,Random Forest,0.7933,0.5887,0.6,0.5429
F_median_3d_T8,all,None,KNN,0.98,0.7474,0.6,0.5429
F_median_3d_F4,beta,None,KNN,0.9733,0.6972,0.6,0.5429
F_median_3d19,alpha,norm2,XGBoost,0.8467,0.7195,0.6,0.5429
F_mean_3d_F4,theta,None,KNN,0.98,0.7129,0.7,0.5429
F_mean_3d_F4,theta,None,Logistic Regression,0.52,0.5147,0.5,0.5429
F_median_3d_C4,all,None,Ensemble (Majority Vote),0.8067,0.6745,0.5,0.5429
F_median_3d_Cz,theta,norm2,Linear SVM,0.48,0.5007,0.5,0.5429
F_dasm_3d19,delta,norm2,Random Forest,0.9867,0.717,0.4,0.5429
F_dasm_3d19,delta,norm3,Ensemble (Majority Vote),0.86,0.7467,0.6,0.5429
F_mean_3d_F7,delta,norm2,XGBoost,0.5467,0.5457,0.5,0.5429
F_median_3d_F4,beta,norm3,Ensemble (Majority Vote),0.6133,0.6039,0.6,0.5429
F_median_3d_T7,delta,None,XGBoost,0.6533,0.5805,0.6,0.5429
F_de_3d_T7,alpha,norm2,Linear SVM,0.5,0.5,0.6,0.5429
F_mean_3d_F7,delta,norm3,XGBoost,0.5467,0.5457,0.5,0.5429
F_de_3d_T7,alpha,norm3,Linear SVM,0.5,0.5,0.6,0.5429
F_de_3d_T7,beta,None,KNN,0.9533,0.7092,0.6,0.5429
F_mean_3d_F7,gamma,None,KNN,0.94,0.7032,0.6,0.5429
F_median_3d19,gamma,norm3,Random Forest,0.8733,0.7032,0.7,0.5429
F_peak_3d_C3,delta,norm3,Random Forest,0.7933,0.5798,0.7,0.5429
F_peak_3d_C3,delta,norm2,Random Forest,0.7933,0.5798,0.7,0.5429
F_median_3d_C4,alpha,norm2,XGBoost,0.6933,0.5614,0.7,0.5429
F_peak_3d_C3,delta,None,KNN,0.9733,0.694,0.5,0.5429
F_median_3d_F4,beta,norm2,Ensemble (Majority Vote),0.6133,0.6039,0.6,0.5429
F_peak_3d_C3,beta,norm3,Linear SVM,0.4933,0.5037,0.6,0.5429
F_median_3d19,alpha,norm2,KNN,0.96,0.7103,0.7,0.5429
F_mean_3d_F4,alpha,norm3,KNN,0.98,0.6869,0.6,0.5429
F_median_3d,delta,norm2,Random Forest,0.8,0.6547,0.6,0.5429
F_mean_3d_F8,delta,norm3,Random Forest,0.7867,0.5959,0.5,0.5429
F_mean_3d_F4,all,None,Logistic Regression,0.6333,0.5609,0.6,0.5429
F_median_3d_C4,beta,norm2,XGBoost,0.5933,0.5497,0.5,0.5429
F_median_3d_10rm,beta,None,KNN,0.9667,0.7526,0.5,0.5429
F_median_3d,theta,norm2,XGBoost,0.9067,0.6697,0.6,0.5429
F_mean_3d_F8,delta,norm2,Random Forest,0.7867,0.5959,0.5,0.5429
F_mean_3d_F8,delta,norm3,Ensemble (Majority Vote),0.7,0.6177,0.5,0.5429
F_mean_3d,alpha,norm3,Linear SVM,0.6933,0.6039,0.5,0.5429
F_median_3d_C3,delta,None,XGBoost,0.6933,0.5977,0.6,0.5429
F_median_3d_2area,delta,norm2,KNN,0.98,0.6871,0.7,0.5429
F_mean_3d_F8,all,norm2,KNN,0.9867,0.6915,0.6,0.5429
F_dasm_3d,beta,norm3,KNN,0.98,0.7485,0.6,0.5429
F_mean_3d_Fp1,all,norm2,KNN,0.9733,0.6975,0.6,0.5429
F_median_3d_F7,beta,norm2,Linear SVM,0.4933,0.4975,0.6,0.5429
F_mean_3d,delta,norm2,Linear SVM,0.5067,0.4949,0.6,0.5429
F_dasm_3d19,beta,norm3,Linear SVM,0.6333,0.6018,0.5,0.5429
F_median_3d_F7,beta,norm3,Linear SVM,0.4933,0.4975,0.6,0.5429
F_median_3d_C4,beta,norm3,XGBoost,0.5933,0.5497,0.5,0.5429
F_median_3d_C4,delta,None,KNN,0.9733,0.6945,0.7,0.5429
F_mean_3d_F8,delta,norm2,Ensemble (Majority Vote),0.7,0.6177,0.5,0.5429
F_mean_3d_F8,alpha,norm3,Random Forest,0.7133,0.5789,0.8,0.5429
F_peak_3d_8rm,delta,norm2,Random Forest,0.8933,0.657,0.5,0.5429
F_mean_3d_F8,alpha,norm2,Random Forest,0.7133,0.5789,0.8,0.5429
F_median_3d_T7,all,norm2,KNN,0.98,0.6782,0.7,0.5429
F_median_3d19,alpha,None,Random Forest,0.7933,0.6798,0.5,0.5429
F_mean_3d_F8,all,norm3,Random Forest,0.8667,0.6575,0.5,0.5429
F_dasm_3d_3area,alpha,None,Ensemble (Majority Vote),0.6933,0.6207,0.5,0.5429
F_de_3d_T8,delta,norm2,Linear SVM,0.4933,0.5002,0.6,0.5429
F_mean_3d_F4,alpha,norm2,KNN,0.98,0.6869,0.6,0.5429
F_de_3d_T8,delta,norm3,Linear SVM,0.4933,0.5002,0.6,0.5429
F_median_3d_T7,all,None,Random Forest,0.72,0.6448,0.5,0.5429
F_median_3d_10rm,alpha,norm2,XGBoost,0.8333,0.6756,0.7,0.5429
F_median_3d_T7,all,None,Linear SVM,0.6067,0.5651,0.6,0.5429
F_median_3d_10rm,alpha,norm3,Linear SVM,0.6667,0.6034,0.6,0.5429
F_median_3d_Cz,gamma,norm2,Linear SVM,0.4867,0.4982,0.5,0.5429
F_median_3d_3area,all,None,Logistic Regression,0.66,0.6156,0.5,0.5429
F_median_3d_F7,all,norm2,Linear SVM,0.5267,0.5025,0.7,0.5429
F_dasm_3d,all,norm2,XGBoost,1.0,0.8683,0.6,0.5429
F_median_3d19,all,norm2,KNN,0.9333,0.717,0.6,0.5429
F_mean_3d_F8,alpha,norm2,Ensemble (Majority Vote),0.62,0.5887,0.6,0.5429
F_mean_3d_F3,all,norm2,Ensemble (Majority Vote),0.78,0.6717,0.5,0.5429
F_peak_3d,beta,norm3,KNN,0.9867,0.789,0.7,0.5429
F_mean_3d_Cz,theta,norm3,XGBoost,0.5867,0.5501,0.5,0.5429
F_median_3d_8rm,beta,None,XGBoost,0.8,0.6917,0.5,0.5429
F_median_3d_8rm,beta,norm2,Linear SVM,0.4933,0.5032,0.7,0.5429
F_peak_3d_1area,beta,norm3,KNN,0.9667,0.6848,0.6,0.5429
F_mean_3d_2area,beta,norm3,Logistic Regression,0.5467,0.5228,0.6,0.5429
F_peak_3d_1area,beta,norm2,KNN,0.9667,0.6848,0.6,0.5429
F_mean_3d_C3,alpha,norm3,Ensemble (Majority Vote),0.7,0.6062,0.7,0.5429
F_mean_3d_2area,delta,norm2,Ensemble (Majority Vote),0.6933,0.617,0.7,0.5429
F_mean_3d_C3,alpha,norm2,Ensemble (Majority Vote),0.7,0.6062,0.7,0.5429
F_median_3d_F3,beta,None,Linear SVM,0.5067,0.5126,0.5,0.5429
F_median_3d_F8,delta,norm3,Random Forest,0.8533,0.5989,0.7,0.5429
F_rasm_3d_3area,all,None,Logistic Regression,0.5467,0.5294,0.4,0.5429
F_mean_3d_2area,theta,norm2,Random Forest,0.8667,0.611,0.7,0.5429
F_peak_3d_1area,alpha,None,Random Forest,0.6733,0.5998,0.5,0.5429
F_dasm_3d_10rm,delta,None,Random Forest,0.7867,0.6667,0.5,0.5429
F_mean_3d_C3,all,norm3,XGBoost,0.9067,0.6915,0.5,0.5429
F_mean_3d_2area,gamma,norm2,XGBoost,0.6333,0.5667,0.5,0.5429
F_peak_3d_1area,all,norm2,Random Forest,0.9267,0.6694,0.6,0.5429
F_peak_3d_1area,all,norm2,Linear SVM,0.4867,0.5016,0.6,0.5429
F_median_3d_8rm,all,None,Logistic Regression,0.7933,0.6821,0.5,0.5429
F_mean_3d_2area,theta,None,Logistic Regression,0.5467,0.5384,0.4,0.5429
F_median_3d_F3,theta,norm2,Ensemble (Majority Vote),0.8333,0.6092,0.6,0.5429
F_dasm_3d_10rm,all,None,XGBoost,1.0,0.9103,0.6,0.5429
F_median_3d_F8,delta,norm2,Random Forest,0.8533,0.5989,0.7,0.5429
F_mean_3d_2area,alpha,norm3,Random Forest,0.7667,0.611,0.6,0.5429
F_mean_3d_2area,alpha,None,Random Forest,0.64,0.6138,0.5,0.5429
F_median_3d_F8,delta,None,Ensemble (Majority Vote),0.8,0.6446,0.6,0.5429
F_mean_3d_C3,gamma,norm2,XGBoost,0.6533,0.5499,0.5,0.5429
F_mean_3d_1area,gamma,norm3,Linear SVM,0.5,0.5009,0.6,0.5429
F_median_3d_Fp2,delta,None,Ensemble (Majority Vote),0.7267,0.6221,0.5,0.5429
F_mean_3d_Fp2,delta,None,Ensemble (Majority Vote),0.78,0.6271,0.6,0.5429
F_mean_3d_1area,theta,norm2,KNN,0.98,0.6862,0.7,0.5429
F_mean_3d_1area,theta,norm3,KNN,0.98,0.6862,0.7,0.5429
F_peak_3d_1area,gamma,norm3,Ensemble (Majority Vote),0.6333,0.614,0.6,0.5429
F_mean_3d_Fp2,delta,None,KNN,0.96,0.6926,0.6,0.5429
F_dasm_3d,beta,None,Logistic Regression,0.5933,0.5632,0.5,0.5429
F_mean_3d_2area,all,norm2,KNN,0.9933,0.6975,0.6,0.5429
F_mean_3d_2area,all,norm2,Linear SVM,0.5267,0.503,0.7,0.5429
F_mean_3d_C3,delta,norm3,KNN,0.9733,0.6846,0.5,0.5429
F_peak_3d_1area,gamma,norm2,Ensemble (Majority Vote),0.6333,0.614,0.6,0.5429
F_rasm_3d_10rm,theta,None,Ensemble (Majority Vote),0.8867,0.6736,0.6,0.5429
F_dasm_3d_10rm,delta,norm2,XGBoost,0.92,0.6494,0.6,0.5429
F_median_3d_3area,theta,norm2,KNN,0.9533,0.6811,0.6,0.5429
F_median_3d_Cz,all,norm2,KNN,0.98,0.6855,0.7,0.5429
F_mean_3d_C3,delta,norm2,KNN,0.9733,0.6846,0.5,0.5429
F_mean_3d_2area,theta,norm2,Ensemble (Majority Vote),0.8733,0.6331,0.6,0.5429
F_mean_3d_2area,theta,norm3,Ensemble (Majority Vote),0.7067,0.6106,0.6,0.5429
F_mean_3d_1area,gamma,norm2,Linear SVM,0.5,0.5009,0.6,0.5429
F_mean_3d_8rm,alpha,norm2,Ensemble (Majority Vote),0.86,0.6738,0.7,0.5429
F_median_3d_Fp1,alpha,norm2,XGBoost,0.5467,0.5586,0.5,0.5429
F_median_3d_Fp1,alpha,norm3,Ensemble (Majority Vote),0.8,0.6138,0.5,0.5429
F_mean_3d_T7,all,norm2,Random Forest,0.9133,0.6637,0.6,0.5429
F_median_3d_Fp1,alpha,norm3,Random Forest,0.72,0.5915,0.4,0.5429
F_mean_3d_3area,gamma,norm2,Linear SVM,0.48,0.4947,0.6,0.5429
F_mean_3d_3area,gamma,norm2,Random Forest,0.86,0.6161,0.6,0.5429
F_peak_3d_10rm,alpha,norm3,Ensemble (Majority Vote),0.8333,0.7007,0.7,0.5429
F_median_3d_Fp1,alpha,norm3,XGBoost,0.5467,0.5586,0.5,0.5429
F_median_3d_Fp1,delta,norm3,Random Forest,0.7533,0.5864,0.4,0.5429
F_mean_3d_8rm,alpha,None,Random Forest,0.7133,0.6457,0.5,0.5429
F_median_3d_F3,theta,None,XGBoost,0.62,0.5876,0.7,0.5429
F_mean_3d_3area,theta,norm2,XGBoost,0.6733,0.5759,0.6,0.5429
F_mean_3d_8rm,alpha,None,KNN,0.9867,0.7499,0.5,0.5429
F_median_3d_8rm,all,norm3,Linear SVM,0.8467,0.7166,0.6,0.5429
F_median_3d_Fp1,delta,norm2,Random Forest,0.7533,0.5864,0.4,0.5429
F_mean_3d_8rm,all,norm3,Logistic Regression,0.7467,0.6777,0.6,0.5429
F_mean_3d_8rm,all,norm2,Random Forest,0.9733,0.7618,0.6,0.5429
F_mean_3d_8rm,all,norm2,Linear SVM,0.4733,0.5016,0.4,0.5429
F_peak_3d_10rm,all,norm3,XGBoost,0.98,0.886,0.5,0.5429
F_mean_3d_Fz,gamma,norm2,KNN,0.9733,0.6818,0.4,0.5429
F_peak_3d_10rm,beta,norm2,Ensemble (Majority Vote),0.8733,0.669,0.4,0.5429
F_mean_3d_3area,delta,norm2,Random Forest,0.7933,0.6053,0.6,0.5429
F_median_3d_Fp1,alpha,norm2,Random Forest,0.72,0.5915,0.4,0.5429
F_dasm_3d19,alpha,None,Linear SVM,0.6667,0.6269,0.6,0.5429
F_mean_3d_Fp2,theta,None,Linear SVM,0.5267,0.5244,0.5,0.5429
F_peak_3d_10rm,theta,norm2,Linear SVM,0.46,0.5009,0.6,0.5429
F_mean_3d_3area,all,norm2,Ensemble (Majority Vote),0.9133,0.7225,0.6,0.5429
F_mean_3d_3area,all,norm2,XGBoost,0.98,0.7287,0.5,0.5429
F_mean_3d_8rm,theta,None,Ensemble (Majority Vote),0.7667,0.6784,0.5,0.5429
F_mean_3d_T7,delta,None,XGBoost,0.6267,0.5752,0.6,0.5429
F_median_3d_Fp2,alpha,norm3,Ensemble (Majority Vote),0.7867,0.6191,0.8,0.5429
F_dasm_3d_10rm,beta,norm3,KNN,0.9867,0.7264,0.6,0.5429
F_mean_3d_T7,beta,norm3,KNN,0.9733,0.688,0.5,0.5429
F_median_3d_Fp2,alpha,norm2,Ensemble (Majority Vote),0.7867,0.6191,0.8,0.5429
F_peak_3d19,delta,norm2,XGBoost,0.9533,0.7345,0.5,0.5429
F_dasm_3d,delta,norm2,XGBoost,0.92,0.6697,0.7,0.5429
F_dasm_3d,delta,norm3,Random Forest,0.7867,0.703,0.4,0.5429
F_mean_3d_T7,beta,norm2,KNN,0.9733,0.688,0.5,0.5429
F_peak_3d19,gamma,norm2,Linear SVM,0.5467,0.5074,0.6,0.5429
F_median_3d_Fp1,alpha,norm2,Ensemble (Majority Vote),0.8,0.6138,0.5,0.5429
F_mean_3d_8rm,delta,None,XGBoost,0.88,0.7122,0.7,0.5429
F_median_3d_8rm,alpha,norm2,XGBoost,0.8133,0.6563,0.8,0.5429
F_peak_3d19,theta,None,KNN,0.9733,0.8094,0.5,0.5429
F_mean_3d_C3,gamma,norm3,XGBoost,0.6533,0.5499,0.5,0.5429
F_peak_3d_1area,theta,norm2,Linear SVM,0.54,0.5046,0.5,0.5429
F_mean_3d_Cz,theta,norm2,XGBoost,0.5867,0.5501,0.5,0.5429
F_rasm_3d_10rm,beta,norm3,XGBoost,0.88,0.7278,0.4,0.5429
F_mean_3d_T8,theta,norm3,Ensemble (Majority Vote),0.6933,0.6103,0.6,0.5429
F_mean_3d19,theta,norm3,Linear SVM,0.7267,0.6241,0.5,0.5429
F_mean_3d_T8,theta,norm2,Linear SVM,0.5,0.5041,0.5,0.5429
F_median_3d_2area,beta,norm3,XGBoost,0.6467,0.5823,0.4,0.5429
F_mean_3d_T8,theta,norm2,Ensemble (Majority Vote),0.6933,0.6103,0.6,0.5429
F_median_3d_Fp2,theta,norm3,XGBoost,0.6533,0.5566,0.5,0.5429
F_median_3d_Fp2,theta,norm3,Random Forest,0.78,0.5805,0.6,0.5429
F_dasm_3d19,all,norm3,KNN,0.9933,0.9055,0.5,0.5429
F_median_3d_2area,beta,norm3,Logistic Regression,0.5,0.5211,0.5,0.5429
F_peak_3d_10rm,alpha,None,Linear SVM,0.6267,0.5972,0.6,0.5429
F_peak_3d_3area,all,None,Ensemble (Majority Vote),0.8933,0.763,0.5,0.5429
F_median_3d_3area,delta,norm2,XGBoost,0.7467,0.5977,0.6,0.5429
F_median_3d_Fp2,theta,norm2,XGBoost,0.6533,0.5566,0.5,0.5429
F_median_3d_F3,theta,norm3,XGBoost,0.62,0.5416,0.6,0.5429
F_median_3d_Fp2,theta,norm2,Random Forest,0.78,0.5805,0.6,0.5429
F_mean_3d_10rm,all,norm2,Ensemble (Majority Vote),0.9067,0.7789,0.6,0.5429
F_mean_3d_10rm,all,norm2,XGBoost,1.0,0.8411,0.5,0.5429
F_rasm_3d_10rm,delta,norm3,Ensemble (Majority Vote),0.8267,0.7294,0.5,0.5429
F_mean_3d_T8,delta,None,Random Forest,0.6933,0.5933,0.6,0.5429
F_median_3d_8rm,theta,norm2,Linear SVM,0.52,0.5083,0.7,0.5429
F_mean_3d_Cz,all,norm2,Random Forest,0.9333,0.6708,0.5,0.5429
F_mean_3d_T8,theta,norm3,Linear SVM,0.5,0.5041,0.5,0.5429
F_median_3d_Cz,delta,None,Random Forest,0.66,0.5933,0.5,0.5429
F_mean_3d19,theta,norm2,KNN,0.9533,0.7085,0.6,0.5429
F_median_3d_T8,theta,None,KNN,0.94,0.6795,0.5,0.5429
F_rasm_3d_3area,delta,None,KNN,0.9733,0.6864,0.6,0.5429
F_dasm_3d19,all,norm2,Random Forest,0.9867,0.8366,0.5,0.5429
F_peak_3d_3area,beta,norm3,KNN,0.9333,0.714,0.5,0.5429
F_median_3d_F7,theta,None,XGBoost,0.5933,0.5715,0.6,0.5429
F_mean_3d19,delta,None,Random Forest,0.8133,0.6738,0.7,0.5429
F_median_3d_T8,theta,norm2,XGBoost,0.5867,0.5552,0.5,0.5429
F_peak_3d_3area,alpha,norm3,XGBoost,0.76,0.6241,0.5,0.5429
F_median_3d_10rm,delta,norm2,KNN,0.98,0.6959,0.6,0.5429
F_mean_3d_Fp1,beta,norm3,XGBoost,0.6067,0.5549,0.5,0.5429
F_median_3d_T8,theta,norm3,XGBoost,0.5867,0.5552,0.5,0.5429
F_mean_3d_Fp1,delta,None,Random Forest,0.6933,0.5913,0.5,0.5429
F_mean_3d_Cz,delta,norm3,Ensemble (Majority Vote),0.7067,0.6067,0.7,0.5429
F_peak_3d_3area,alpha,norm2,Ensemble (Majority Vote),0.7733,0.6326,0.6,0.5429
F_median_3d_C3,all,norm2,XGBoost,0.9267,0.6446,0.6,0.5429
F_median_3d_F3,all,None,XGBoost,0.86,0.7115,0.6,0.5429
F_mean_3d_Cz,delta,norm2,Ensemble (Majority Vote),0.7067,0.6067,0.7,0.5429
F_median_3d_F4,all,norm3,Random Forest,0.7867,0.651,0.6,0.5429
F_peak_3d,beta,None,Random Forest,0.7533,0.6816,0.6,0.5429
F_mean_3d_T8,delta,None,KNN,0.98,0.691,0.6,0.5429
F_peak_3d,delta,norm2,Linear SVM,0.52,0.5076,0.6,0.5429
F_peak_3d_1area,theta,norm2,XGBoost,0.68,0.5625,0.6,0.5429
F_peak_3d19,all,None,Ensemble (Majority Vote),0.9533,0.8692,0.6,0.5429
F_median_3d_C4,theta,norm3,Ensemble (Majority Vote),0.7733,0.6133,0.6,0.5429
F_peak_3d_2area,all,norm2,Random Forest,0.9533,0.6924,0.6,0.5429
F_median_3d_C4,theta,norm3,XGBoost,0.5667,0.5494,0.5,0.5429
F_peak_3d_2area,all,norm2,Linear SVM,0.5467,0.5087,0.7,0.5429
F_peak_3d,theta,norm2,Linear SVM,0.4933,0.4984,0.7,0.5429
F_median_3d_F3,theta,norm3,Ensemble (Majority Vote),0.8333,0.6092,0.6,0.5429
F_median_3d_8rm,delta,norm2,Random Forest,0.9133,0.6662,0.5,0.5429
F_mean_3d_T8,alpha,None,Linear SVM,0.5133,0.5262,0.6,0.5429
F_mean_3d_C4,all,None,XGBoost,0.8333,0.6901,0.5,0.5429
F_rasm_3d_3area,all,norm3,Random Forest,0.7933,0.7002,0.4,0.5429
F_peak_3d_2area,theta,None,Logistic Regression,0.54,0.5391,0.7,0.5429
F_peak_3d_1area,theta,norm3,XGBoost,0.68,0.5625,0.6,0.5429
F_mean_3d_1area,delta,None,Random Forest,0.7133,0.5897,0.7,0.5429
F_mean_3d_1area,delta,None,XGBoost,0.6333,0.5809,0.6,0.5429
F_median_3d_F3,theta,norm2,XGBoost,0.62,0.5416,0.6,0.5429
F_mean_3d_1area,delta,norm2,Ensemble (Majority Vote),0.6933,0.6122,0.6,0.5429
F_peak_3d_1area,theta,norm3,Linear SVM,0.54,0.5046,0.5,0.5429
F_mean_3d_1area,delta,norm3,Ensemble (Majority Vote),0.6933,0.6122,0.6,0.5429
F_dasm_3d,beta,norm2,KNN,0.98,0.6963,0.5,0.5429
F_median_3d_1area,all,None,Logistic Regression,0.64,0.5903,0.6,0.5429
