특징,밴드,정규화,모델,학습 정확도 (Trial),학습 정확도 (Epoch),테스트 정확도 (Trial),테스트 정확도 (Epoch)
F_de_3d_T8,beta,None,Random Forest,0.68,0.6062,0.5,0.5143
F_de_3d_F3,beta,norm2,Ensemble (Majority Vote),0.7467,0.5945,0.6,0.5143
F_mean_3d_T8,beta,norm2,Linear SVM,0.5,0.5021,0.5,0.5143
F_mean_3d_T8,beta,norm2,Random Forest,0.78,0.5933,0.5,0.5143
F_mean_3d_1area,theta,norm2,KNN,0.9933,0.6786,0.5,0.5143
F_de_3d_10rm,theta,norm3,Logistic Regression,0.68,0.6287,0.6,0.5143
F_peak_3d19,delta,norm2,Linear SVM,0.54,0.4963,0.6,0.5143
F_median_3d_F4,gamma,None,Random Forest,0.7267,0.5977,0.5,0.5143
F_mean_3d_F3,delta,norm2,Random Forest,0.76,0.5846,0.4,0.5143
F_median_3d_F3,gamma,norm2,KNN,0.9867,0.6816,0.5,0.5143
F_rasm_3d_10rm,alpha,None,Linear SVM,0.4933,0.4998,0.5,0.5143
F_median_3d_T7,gamma,norm2,Random Forest,0.7867,0.5945,0.6,0.5143
F_mean_3d_F4,delta,norm3,Linear SVM,0.5,0.5046,0.6,0.5143
F_median_3d_F4,delta,None,Linear SVM,0.56,0.5375,0.5,0.5143
F_de_3d_C3,delta,None,Linear SVM,0.5867,0.5402,0.5,0.5143
F_median_3d_F7,theta,None,Linear SVM,0.5267,0.5464,0.4,0.5143
F_de_3d_8rm,theta,None,XGBoost,0.9467,0.7549,0.6,0.5143
F_peak_3d_T8,delta,norm3,Linear SVM,0.5,0.4926,0.5,0.5143
F_median_3d_F4,delta,None,Logistic Regression,0.5667,0.5384,0.5,0.5143
F_de_3d_T7,alpha,norm2,Linear SVM,0.5,0.5069,0.6,0.5143
F_rasm_3d19,all,None,Ensemble (Majority Vote),0.9933,0.8131,0.4,0.5143
F_de_3d_T8,gamma,None,Random Forest,0.68,0.6113,0.5,0.5143
F_median_3d_T7,gamma,norm3,Random Forest,0.7867,0.5945,0.6,0.5143
F_peak_3d_T8,gamma,None,KNN,0.9667,0.7023,0.4,0.5143
F_median_3d_F3,gamma,norm2,Linear SVM,0.5133,0.5099,0.5,0.5143
F_mean_3d_F4,delta,norm2,Linear SVM,0.5,0.5046,0.6,0.5143
F_de_3d_C3,delta,None,Logistic Regression,0.5867,0.5405,0.5,0.5143
F_mean_3d_C4,all,norm3,KNN,0.9733,0.7425,0.5,0.5143
F_de_3d_T7,alpha,norm3,Linear SVM,0.5,0.5069,0.6,0.5143
F_de_3d_F7,all,None,Logistic Regression,0.6867,0.6225,0.6,0.5143
F_mean_3d_3area,delta,None,Random Forest,0.7467,0.648,0.5,0.5143
F_de_3d_8rm,theta,norm2,Ensemble (Majority Vote),0.8667,0.7028,0.5,0.5143
F_rasm_3d_10rm,alpha,None,Logistic Regression,0.5333,0.5228,0.7,0.5143
F_median_3d_F3,gamma,norm3,KNN,0.9867,0.6816,0.5,0.5143
F_median_3d_F3,gamma,norm3,Linear SVM,0.5133,0.5099,0.5,0.5143
F_rasm_3d_10rm,alpha,None,XGBoost,0.8133,0.6593,0.5,0.5143
F_de_3d19,beta,norm2,Linear SVM,0.5533,0.5154,0.6,0.5143
F_mean_3d_3area,delta,norm2,Ensemble (Majority Vote),0.6867,0.6485,0.6,0.5143
F_dasm_3d,alpha,norm2,Linear SVM,0.5067,0.5041,0.4,0.5143
F_mean_3d_F3,delta,norm3,Random Forest,0.76,0.5846,0.4,0.5143
F_median_3d_F7,theta,None,Logistic Regression,0.5267,0.5471,0.4,0.5143
F_rasm_3d_10rm,all,norm2,Linear SVM,0.5067,0.5076,0.6,0.5143
F_mean_3d_C4,theta,None,Ensemble (Majority Vote),0.7533,0.6136,0.5,0.5143
F_mean_3d_3area,theta,norm3,XGBoost,0.8,0.6428,0.6,0.5143
F_mean_3d,delta,norm2,KNN,0.98,0.7034,0.6,0.5143
F_median_3d_T7,theta,norm3,XGBoost,0.5867,0.5411,0.4,0.5143
F_median_3d_Fp2,gamma,norm3,Ensemble (Majority Vote),0.6333,0.6117,0.6,0.5143
F_de_3d_10rm,gamma,norm2,Ensemble (Majority Vote),0.92,0.7269,0.6,0.5143
F_de_3d_T8,all,norm2,XGBoost,0.8867,0.6485,0.5,0.5143
F_median_3d_Fp2,gamma,norm3,Linear SVM,0.5,0.5039,0.4,0.5143
F_peak_3d_T8,beta,norm2,Random Forest,0.76,0.5936,0.4,0.5143
F_rasm_3d_10rm,all,None,Ensemble (Majority Vote),0.9733,0.7494,0.5,0.5143
F_mean_3d_C3,theta,norm2,Linear SVM,0.5067,0.5057,0.5,0.5143
F_median_3d_Fp2,alpha,None,Random Forest,0.7533,0.5961,0.4,0.5143
F_de_3d_F4,theta,norm3,KNN,0.9733,0.6853,0.5,0.5143
F_de_3d_T8,all,norm2,KNN,0.98,0.7041,0.7,0.5143
F_median_3d_T7,theta,norm2,XGBoost,0.5867,0.5411,0.4,0.5143
F_peak_3d_T8,beta,norm3,Random Forest,0.76,0.5936,0.4,0.5143
F_mean_3d_F3,beta,norm3,Linear SVM,0.5067,0.4949,0.5,0.5143
F_de_3d_T8,alpha,norm2,KNN,0.9667,0.6869,0.4,0.5143
F_mean_3d,all,None,XGBoost,1.0,0.9853,0.5,0.5143
F_de_3d_F4,alpha,norm3,Ensemble (Majority Vote),0.6067,0.6011,0.7,0.5143
F_mean_3d,delta,None,KNN,1.0,0.8418,0.5,0.5143
F_rasm_3d_10rm,theta,norm2,XGBoost,0.88,0.7189,0.5,0.5143
F_mean_3d_8rm,gamma,None,Random Forest,0.7733,0.6922,0.5,0.5143
F_de_3d19,delta,norm2,XGBoost,1.0,0.794,0.6,0.5143
F_peak_3d_T8,delta,norm2,Linear SVM,0.5,0.4926,0.5,0.5143
F_median_3d_T7,theta,None,Linear SVM,0.56,0.5499,0.5,0.5143
F_median_3d_Fp2,alpha,norm2,XGBoost,0.6733,0.5664,0.5,0.5143
F_median_3d_T7,theta,None,Ensemble (Majority Vote),0.68,0.6149,0.5,0.5143
F_de_3d19,beta,norm2,Ensemble (Majority Vote),0.96,0.772,0.5,0.5143
F_de_3d_8rm,gamma,None,Ensemble (Majority Vote),0.86,0.7343,0.5,0.5143
F_rasm_3d_10rm,theta,norm2,Linear SVM,0.4867,0.483,0.7,0.5143
F_de_3d_8rm,beta,None,XGBoost,0.9333,0.7897,0.6,0.5143
F_mean_3d_C4,all,None,XGBoost,0.88,0.6952,0.6,0.5143
F_mean_3d_Cz,delta,None,Random Forest,0.6467,0.5807,0.6,0.5143
F_rasm_3d_3area,all,norm3,Ensemble (Majority Vote),0.8467,0.706,0.5,0.5143
F_de_3d_8rm,gamma,norm2,Linear SVM,0.5333,0.5108,0.5,0.5143
F_de_3d_T7,beta,norm3,Linear SVM,0.4933,0.5028,0.5,0.5143
F_de_3d_10rm,theta,norm2,Linear SVM,0.5333,0.5023,0.5,0.5143
F_mean_3d_C4,all,norm2,XGBoost,0.9267,0.6554,0.5,0.5143
F_median_3d_Fz,alpha,None,XGBoost,0.5867,0.5717,0.5,0.5143
F_de_3d_8rm,gamma,norm2,KNN,0.9733,0.6943,0.6,0.5143
F_de_3d_T7,beta,norm2,Random Forest,0.8067,0.5929,0.4,0.5143
F_mean_3d_3area,gamma,None,Ensemble (Majority Vote),0.76,0.6614,0.5,0.5143
F_median_3d_F4,beta,norm3,Random Forest,0.7933,0.5777,0.5,0.5143
F_de_3d_T7,beta,norm2,Linear SVM,0.4933,0.5028,0.5,0.5143
F_de_3d_F4,alpha,norm2,Linear SVM,0.4867,0.4959,0.6,0.5143
F_de_3d_T8,gamma,None,Ensemble (Majority Vote),0.74,0.6221,0.5,0.5143
F_rasm_3d,alpha,None,Logistic Regression,0.5467,0.5152,0.5,0.5143
F_de_3d_F3,delta,norm3,XGBoost,0.5733,0.5497,0.5,0.5143
F_de_3d_F7,alpha,None,Random Forest,0.6467,0.5954,0.4,0.5143
F_rasm_3d,alpha,norm3,XGBoost,0.94,0.7499,0.5,0.5143
F_median_3d_F4,alpha,None,KNN,0.98,0.7039,0.6,0.5143
F_rasm_3d_10rm,beta,norm3,Ensemble (Majority Vote),0.8133,0.7011,0.5,0.5143
F_de_3d_C3,gamma,None,Random Forest,0.6267,0.5862,0.7,0.5143
F_de_3d_C3,delta,norm2,Random Forest,0.7467,0.5832,0.5,0.5143
F_median_3d_T7,alpha,norm3,Random Forest,0.7267,0.5887,0.5,0.5143
F_de_3d19,gamma,norm2,Random Forest,0.9867,0.7825,0.5,0.5143
F_median_3d_T7,alpha,norm2,Linear SVM,0.4867,0.5009,0.6,0.5143
F_median_3d_T7,alpha,norm2,Random Forest,0.7267,0.5887,0.5,0.5143
F_median_3d_F8,gamma,norm2,Linear SVM,0.5267,0.4977,0.6,0.5143
F_rasm_3d,beta,None,XGBoost,0.9067,0.6761,0.4,0.5143
F_rasm_3d,beta,norm3,Random Forest,0.74,0.6754,0.5,0.5143
F_de_3d_Cz,all,norm3,XGBoost,0.8133,0.6956,0.5,0.5143
F_median_3d_F7,delta,norm2,Ensemble (Majority Vote),0.6933,0.611,0.6,0.5143
F_median_3d_F7,delta,norm3,Ensemble (Majority Vote),0.6933,0.611,0.6,0.5143
F_median_3d_T7,alpha,norm3,Linear SVM,0.4867,0.5009,0.6,0.5143
F_rasm_3d_10rm,delta,None,KNN,0.9867,0.717,0.4,0.5143
F_de_3d_Cz,delta,norm3,Ensemble (Majority Vote),0.6533,0.6007,0.5,0.5143
F_rasm_3d,delta,norm2,Linear SVM,0.5533,0.5251,0.5,0.5143
F_rasm_3d,all,norm2,KNN,0.9933,0.7138,0.5,0.5143
F_median_3d_Fz,all,norm2,XGBoost,0.9133,0.643,0.5,0.5143
F_median_3d_Fz,all,norm2,Ensemble (Majority Vote),0.8533,0.6726,0.6,0.5143
F_rasm_3d,theta,norm2,Random Forest,0.8533,0.7108,0.7,0.5143
F_de_3d_F4,alpha,norm2,Ensemble (Majority Vote),0.6067,0.6011,0.7,0.5143
F_median_3d_F4,beta,norm3,Linear SVM,0.5,0.4995,0.6,0.5143
F_median_3d_T7,delta,norm3,KNN,0.9533,0.6869,0.4,0.5143
F_rasm_3d_10rm,gamma,norm3,Logistic Regression,0.56,0.5021,0.5,0.5143
F_de_3d_10rm,gamma,None,XGBoost,0.98,0.811,0.5,0.5143
F_median_3d_T7,delta,norm2,KNN,0.9533,0.6869,0.4,0.5143
F_rasm_3d_10rm,gamma,norm3,Linear SVM,0.5667,0.5025,0.5,0.5143
F_de_3d19,gamma,norm2,Ensemble (Majority Vote),0.98,0.7931,0.5,0.5143
F_median_3d_T7,delta,None,XGBoost,0.64,0.5867,0.6,0.5143
F_rasm_3d_10rm,gamma,norm2,Linear SVM,0.52,0.5034,0.6,0.5143
F_rasm_3d,theta,None,Random Forest,0.8067,0.6446,0.4,0.5143
F_rasm_3d,theta,None,Ensemble (Majority Vote),0.8333,0.6591,0.4,0.5143
F_mean_3d_C4,all,norm2,Linear SVM,0.5,0.5087,0.4,0.5143
F_median_3d_F7,beta,norm3,Ensemble (Majority Vote),0.7267,0.6002,0.5,0.5143
F_mean_3d_C3,theta,None,KNN,0.94,0.6899,0.4,0.5143
F_median_3d_F7,beta,norm2,Ensemble (Majority Vote),0.7267,0.6002,0.5,0.5143
F_median_3d_F4,beta,norm2,Random Forest,0.7933,0.5777,0.5,0.5143
F_mean_3d_8rm,alpha,None,Logistic Regression,0.7,0.6315,0.5,0.5143
F_de_3d_T8,delta,norm3,Random Forest,0.7133,0.5876,0.4,0.5143
F_median_3d_F4,beta,norm2,Linear SVM,0.5,0.4995,0.6,0.5143
F_mean_3d_C3,theta,None,Ensemble (Majority Vote),0.7133,0.6071,0.6,0.5143
F_mean_3d_Cz,all,norm2,KNN,0.9867,0.6903,0.4,0.5143
F_de_3d_F7,beta,None,XGBoost,0.68,0.6009,0.6,0.5143
F_de_3d_T7,theta,None,XGBoost,0.7133,0.591,0.5,0.5143
F_de_3d19,beta,norm2,XGBoost,0.9933,0.8,0.6,0.5143
F_de_3d_Cz,delta,norm2,Ensemble (Majority Vote),0.6533,0.6007,0.5,0.5143
F_median_3d_Fz,alpha,None,Ensemble (Majority Vote),0.68,0.5977,0.5,0.5143
F_de_3d_T8,delta,norm3,XGBoost,0.62,0.546,0.4,0.5143
F_mean_3d_C4,delta,norm3,Linear SVM,0.5267,0.4979,0.7,0.5143
F_median_3d_T7,all,norm2,Ensemble (Majority Vote),0.8067,0.6818,0.5,0.5143
F_median_3d_T8,all,None,Logistic Regression,0.66,0.5968,0.3,0.5143
F_dasm_3d,gamma,None,Logistic Regression,0.6333,0.5892,0.6,0.5143
F_median_3d_F3,all,None,XGBoost,0.9133,0.7101,0.5,0.5143
F_median_3d_Fp2,beta,norm2,Linear SVM,0.4867,0.4984,0.7,0.5143
F_median_3d_T8,alpha,norm3,Ensemble (Majority Vote),0.76,0.6074,0.6,0.5143
F_mean_3d_C3,theta,norm3,Linear SVM,0.5067,0.5057,0.5,0.5143
F_median_3d_F3,all,norm2,Random Forest,0.9067,0.671,0.7,0.5143
F_median_3d_Fp2,beta,norm3,Linear SVM,0.4867,0.4984,0.7,0.5143
F_de_3d_F7,delta,norm2,Linear SVM,0.5067,0.5014,0.5,0.5143
F_median_3d_F8,gamma,norm3,Linear SVM,0.5267,0.4977,0.6,0.5143
F_median_3d_F3,all,norm3,KNN,0.9867,0.7363,0.5,0.5143
F_de_3d_C3,delta,norm3,Random Forest,0.7467,0.5832,0.5,0.5143
F_peak_3d_T8,alpha,norm3,Linear SVM,0.4733,0.4984,0.5,0.5143
F_de_3d_Cz,alpha,norm3,Linear SVM,0.5267,0.5039,0.5,0.5143
F_median_3d_T8,alpha,norm2,Ensemble (Majority Vote),0.76,0.6074,0.6,0.5143
F_rasm_3d_3area,theta,None,Linear SVM,0.48,0.4986,0.4,0.5143
F_dasm_3d,delta,norm3,KNN,0.9867,0.7687,0.6,0.5143
F_mean_3d_3area,gamma,norm3,XGBoost,0.82,0.6354,0.5,0.5143
F_de_3d_10rm,all,norm2,XGBoost,1.0,0.9336,0.6,0.5143
F_median_3d_F3,alpha,None,KNN,0.9867,0.6924,0.4,0.5143
F_rasm_3d19,gamma,norm2,XGBoost,0.98,0.8177,0.6,0.5143
F_rasm_3d19,beta,norm3,KNN,0.9533,0.7579,0.6,0.5143
F_rasm_3d19,gamma,norm3,Random Forest,0.8067,0.7122,0.5,0.5143
F_de_3d_C4,theta,norm3,KNN,0.98,0.6832,0.6,0.5143
F_de_3d_8rm,alpha,norm3,Ensemble (Majority Vote),0.82,0.7143,0.5,0.5143
F_median_3d_Fz,gamma,norm3,Random Forest,0.76,0.5839,0.6,0.5143
F_median_3d_F7,all,norm2,KNN,0.9933,0.6961,0.6,0.5143
F_median_3d_Fp2,delta,norm2,Linear SVM,0.5,0.4926,0.5,0.5143
F_mean_3d_F3,alpha,None,XGBoost,0.6533,0.5846,0.5,0.5143
F_mean_3d_F3,alpha,norm2,Ensemble (Majority Vote),0.8,0.6244,0.4,0.5143
F_median_3d_F8,beta,None,Random Forest,0.64,0.5975,0.4,0.5143
F_de_3d_F4,alpha,norm3,XGBoost,0.6,0.5395,0.5,0.5143
F_mean_3d_3area,theta,None,Random Forest,0.7267,0.6391,0.5,0.5143
F_mean_3d_F3,all,norm2,XGBoost,0.9067,0.6474,0.6,0.5143
F_peak_3d_T7,all,norm2,Linear SVM,0.5,0.5016,0.5,0.5143
F_de_3d_F3,gamma,norm2,XGBoost,0.6333,0.5623,0.5,0.5143
F_rasm_3d19,delta,norm3,KNN,0.98,0.7547,0.5,0.5143
F_peak_3d_T7,all,norm3,KNN,0.96,0.7549,0.6,0.5143
F_de_3d_T8,delta,norm3,Linear SVM,0.48,0.4922,0.6,0.5143
F_de_3d_F4,alpha,norm3,Linear SVM,0.4867,0.4959,0.6,0.5143
F_median_3d_Fz,gamma,norm2,KNN,0.9733,0.6857,0.4,0.5143
F_median_3d_Fz,gamma,norm2,Random Forest,0.76,0.5839,0.6,0.5143
F_mean_3d_F7,delta,None,XGBoost,0.6067,0.5816,0.6,0.5143
F_rasm_3d_3area,delta,None,KNN,0.96,0.6901,0.4,0.5143
F_de_3d_F7,delta,norm3,Linear SVM,0.5067,0.5014,0.5,0.5143
F_rasm_3d_3area,theta,None,Ensemble (Majority Vote),0.8267,0.6313,0.6,0.5143
F_median_3d_Fz,gamma,norm3,KNN,0.9733,0.6857,0.4,0.5143
F_peak_3d_T7,alpha,norm2,Linear SVM,0.4867,0.5018,0.5,0.5143
F_mean_3d_F7,delta,None,KNN,0.9733,0.6922,0.5,0.5143
F_median_3d_Fp2,alpha,norm3,XGBoost,0.6733,0.5664,0.5,0.5143
F_median_3d_F4,theta,None,Logistic Regression,0.5667,0.5244,0.5,0.5143
F_peak_3d_T7,alpha,norm3,Linear SVM,0.4867,0.5018,0.5,0.5143
F_median_3d_Cz,theta,norm2,XGBoost,0.6,0.5379,0.7,0.5143
F_de_3d_C3,all,norm2,Linear SVM,0.5133,0.5032,0.5,0.5143
F_peak_3d_T7,beta,norm2,Linear SVM,0.4733,0.4991,0.6,0.5143
F_peak_3d_T7,beta,norm3,Linear SVM,0.4733,0.4991,0.6,0.5143
F_mean_3d,gamma,None,Linear SVM,0.7267,0.629,0.4,0.5143
F_median_3d_Cz,theta,norm3,XGBoost,0.6,0.5379,0.7,0.5143
F_rasm_3d_8rm,alpha,None,Linear SVM,0.48,0.4924,0.5,0.5143
F_median_3d_F4,theta,None,Linear SVM,0.5667,0.5244,0.5,0.5143
F_rasm_3d_8rm,alpha,None,Ensemble (Majority Vote),0.8,0.6531,0.5,0.5143
F_median_3d_Fp2,alpha,None,KNN,0.9667,0.697,0.4,0.5143
F_de_3d_F4,theta,norm2,KNN,0.9733,0.6853,0.5,0.5143
F_de_3d_T7,beta,norm3,Random Forest,0.8067,0.5929,0.4,0.5143
F_mean_3d_Cz,gamma,norm3,Random Forest,0.78,0.5846,0.6,0.5143
F_mean_3d_F3,alpha,norm3,XGBoost,0.5133,0.5411,0.5,0.5143
F_dasm_3d,gamma,norm2,Linear SVM,0.4733,0.4929,0.5,0.5143
F_de_3d_F4,alpha,norm2,XGBoost,0.6,0.5395,0.5,0.5143
F_de_3d_F7,delta,None,Linear SVM,0.5733,0.5469,0.6,0.5143
F_median_3d_Fp2,delta,norm3,Linear SVM,0.5,0.4926,0.5,0.5143
F_median_3d_Fz,theta,None,XGBoost,0.6867,0.5802,0.6,0.5143
F_rasm_3d19,alpha,norm2,Random Forest,0.8933,0.7276,0.5,0.5143
F_median_3d_Fp2,gamma,norm2,Ensemble (Majority Vote),0.6333,0.6117,0.6,0.5143
F_de_3d_Cz,alpha,norm2,Linear SVM,0.5267,0.5039,0.5,0.5143
F_de_3d_F7,delta,None,Ensemble (Majority Vote),0.7267,0.6186,0.6,0.5143
F_de_3d_8rm,beta,None,KNN,1.0,0.8294,0.6,0.5143
F_de_3d_F3,gamma,norm3,XGBoost,0.6333,0.5623,0.5,0.5143
F_rasm_3d_8rm,all,norm3,XGBoost,1.0,0.8782,0.6,0.5143
F_mean_3d_C4,delta,norm2,Linear SVM,0.5267,0.4979,0.7,0.5143
F_peak_3d_T8,alpha,norm2,Linear SVM,0.4733,0.4984,0.5,0.5143
F_mean_3d_F3,alpha,norm3,Random Forest,0.78,0.5915,0.6,0.5143
F_de_3d_10rm,gamma,norm2,Random Forest,0.9867,0.726,0.5,0.5143
F_median_3d_T8,all,norm2,KNN,0.98,0.6954,0.6,0.5143
F_median_3d_Fp2,gamma,norm2,Linear SVM,0.5,0.5039,0.4,0.5143
F_peak_3d_T7,theta,None,KNN,0.9667,0.7106,0.5,0.5143
F_mean_3d_8rm,beta,norm2,Linear SVM,0.54,0.5097,0.5,0.5143
F_rasm_3d19,beta,None,KNN,1.0,0.7303,0.7,0.5143
F_mean_3d,delta,norm2,Linear SVM,0.4933,0.5046,0.5,0.5143
F_mean_3d,delta,norm3,KNN,0.9933,0.8386,0.6,0.5143
F_mean_3d_F3,alpha,norm2,XGBoost,0.5133,0.5411,0.5,0.5143
F_mean_3d_F3,alpha,norm3,Ensemble (Majority Vote),0.8,0.6244,0.4,0.5143
F_mean_3d_Cz,gamma,norm2,Random Forest,0.78,0.5846,0.6,0.5143
F_median_3d_F8,alpha,None,Ensemble (Majority Vote),0.74,0.6202,0.6,0.5143
F_mean_3d_F3,beta,norm2,Linear SVM,0.5067,0.4949,0.5,0.5143
F_mean_3d_F3,alpha,norm2,Random Forest,0.78,0.5915,0.6,0.5143
F_de_3d_F7,delta,None,Logistic Regression,0.5733,0.5467,0.6,0.5143
F_median_3d_F4,theta,norm3,Linear SVM,0.4867,0.4929,0.5,0.5
F_median_3d_F7,beta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_1area,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_Fz,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_Fp1,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_2area,delta,None,Linear SVM,0.6467,0.5949,0.5,0.5
F_mean_3d_10rm,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_10rm,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_F7,beta,norm3,Linear SVM,0.5,0.5016,0.4,0.5
F_de_3d_C4,alpha,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_Cz,beta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_F4,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_T7,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_1area,theta,norm2,Random Forest,0.76,0.5945,0.4,0.5
F_de_3d_Fp2,delta,None,XGBoost,0.62,0.5855,0.5,0.5
F_median_3d_3area,all,None,KNN,0.9867,0.8568,0.5,0.5
F_peak_3d_1area,theta,norm3,Random Forest,0.76,0.5945,0.4,0.5
F_de_3d_Fp2,beta,norm3,XGBoost,0.5733,0.5607,0.6,0.5
F_median_3d_2area,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_10rm,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_F7,delta,norm2,Random Forest,0.8133,0.5885,0.6,0.5
F_median_3d_3area,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_F7,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_F4,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_F7,delta,norm2,KNN,0.98,0.6922,0.5,0.5
F_mean_3d,all,norm2,Ensemble (Majority Vote),0.9733,0.8389,0.5,0.5
F_median_3d_F4,theta,norm2,XGBoost,0.52,0.5462,0.4,0.5
F_median_3d_Fz,alpha,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_10rm,delta,norm3,KNN,1.0,0.8257,0.6,0.5
F_median_3d_Fz,gamma,None,XGBoost,0.72,0.5975,0.6,0.5
F_peak_3d_2area,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_3area,all,norm3,XGBoost,1.0,0.8917,0.6,0.5
F_median_3d_3area,delta,None,Ensemble (Majority Vote),0.7933,0.6678,0.6,0.5
F_peak_3d_1area,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_3area,all,norm3,Random Forest,0.88,0.7607,0.6,0.5
F_dasm_3d_3area,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_10rm,all,norm2,Ensemble (Majority Vote),0.9733,0.8526,0.5,0.5
F_median_3d_F7,alpha,None,Ensemble (Majority Vote),0.7067,0.6138,0.5,0.5
F_peak_3d_3area,all,norm3,KNN,0.9933,0.897,0.5,0.5
F_median_3d_F4,theta,norm3,XGBoost,0.52,0.5462,0.4,0.5
F_peak_3d_2area,delta,norm2,Ensemble (Majority Vote),0.7,0.6416,0.5,0.5
F_peak_3d_3area,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_Fp1,alpha,norm3,Linear SVM,0.5067,0.5037,0.5,0.5
F_de_3d19,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_T8,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_3area,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_F7,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_2area,beta,norm3,KNN,0.9733,0.7002,0.4,0.5
F_de_3d_1area,theta,None,Linear SVM,0.56,0.5414,0.5,0.5
F_median_3d_F7,alpha,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_2area,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_2area,gamma,norm2,Random Forest,0.9,0.6228,0.4,0.5
F_peak_3d_2area,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_2area,delta,norm3,KNN,0.9533,0.7218,0.4,0.5
F_median_3d_Fp2,alpha,norm2,Ensemble (Majority Vote),0.6933,0.6113,0.4,0.5
F_median_3d_F8,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_2area,gamma,norm2,Linear SVM,0.5133,0.4963,0.4,0.5
F_de_3d_Cz,alpha,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_Fp2,delta,norm3,Linear SVM,0.5133,0.5032,0.6,0.5
F_median_3d_F7,alpha,norm2,XGBoost,0.56,0.552,0.6,0.5
F_median_3d_Fz,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_1area,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_T7,gamma,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_F8,delta,norm2,XGBoost,0.5867,0.5464,0.6,0.5
F_de_3d_Fp2,delta,norm3,XGBoost,0.6,0.5607,0.5,0.5
F_de_3d_C4,beta,None,KNN,0.9667,0.6947,0.3,0.5
F_de_3d_T7,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_F7,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_3area,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_2area,gamma,None,XGBoost,0.7067,0.6343,0.5,0.5
F_median_3d_2area,theta,norm2,Linear SVM,0.4667,0.5014,0.6,0.5
F_median_3d_F7,alpha,norm2,Random Forest,0.8067,0.5917,0.5,0.5
F_mean_3d,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_Fp1,alpha,norm2,Linear SVM,0.5067,0.5037,0.5,0.5
F_de_3d_1area,gamma,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_2area,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_F7,alpha,norm3,Random Forest,0.8067,0.5917,0.5,0.5
F_median_3d_F7,alpha,norm3,XGBoost,0.56,0.552,0.6,0.5
F_median_3d_3area,beta,None,Ensemble (Majority Vote),0.8,0.6708,0.6,0.5
F_median_3d_Fz,beta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_F7,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_dasm_3d_8rm,alpha,None,Ensemble (Majority Vote),0.7867,0.6646,0.5,0.5
F_de_3d_C4,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_F7,beta,norm2,Linear SVM,0.5,0.5016,0.4,0.5
F_median_3d_Fp1,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
