특징,밴드,정규화,모델,학습 정확도 (Trial),학습 정확도 (Epoch),테스트 정확도 (Trial),테스트 정확도 (Epoch)
F_de_3d_F3,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_dasm_3d,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_3area,gamma,norm2,XGBoost,0.7667,0.5901,0.55,0.5
F_mean_3d_T7,beta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_C4,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_3area,alpha,None,Ensemble (Majority Vote),0.7333,0.6501,0.48,0.5
F_mean_3d_Fp1,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_1area,alpha,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_T7,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_F7,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_F3,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fp1,alpha,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_dasm_3d19,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_2area,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_T7,theta,norm2,Linear SVM,0.52,0.5016,0.51,0.5
F_median_3d19,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_Fz,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_T7,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_Fp2,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_rasm_3d,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_Cz,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_8rm,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_T7,delta,norm3,Ensemble (Majority Vote),0.7267,0.6195,0.53,0.5
F_de_3d_2area,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_1area,alpha,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_F4,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_T8,theta,norm2,KNN,0.9867,0.6931,0.52,0.5
F_rasm_3d19,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d19,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d19,beta,norm2,KNN,0.9667,0.6929,0.5,0.5
F_median_3d_T7,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_F4,all,None,Logistic Regression,0.6067,0.5641,0.51,0.5
F_peak_3d_3area,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_T8,delta,norm3,KNN,0.9733,0.6972,0.44,0.5
F_median_3d_Fz,gamma,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_T8,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_2area,alpha,norm2,Linear SVM,0.5533,0.5087,0.49,0.5
F_mean_3d_T7,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_C3,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_T7,delta,norm2,Ensemble (Majority Vote),0.7267,0.6195,0.53,0.5
F_de_3d_C4,beta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_1area,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_2area,gamma,norm3,Random Forest,0.7467,0.6083,0.53,0.5
F_peak_3d_1area,beta,None,KNN,0.9733,0.7122,0.49,0.5
F_mean_3d_F8,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_10rm,theta,None,Random Forest,0.7533,0.6697,0.47,0.5
F_dasm_3d,delta,None,Linear SVM,0.6667,0.611,0.5,0.5
F_peak_3d_F4,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fz,beta,norm3,XGBoost,0.7,0.5662,0.44,0.5
F_rasm_3d_8rm,delta,norm3,XGBoost,0.8933,0.7166,0.48,0.5
F_dasm_3d19,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_T8,gamma,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_F4,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_rasm_3d,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fz,beta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_C3,all,None,XGBoost,0.8933,0.7152,0.51,0.5
F_de_3d_2area,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_F3,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_Cz,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_dasm_3d19,beta,None,Random Forest,0.82,0.7057,0.53,0.5
F_de_3d_C3,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_C3,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_1area,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fp2,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fz,beta,norm2,XGBoost,0.7,0.5662,0.44,0.5
F_median_3d_T8,beta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_Fz,alpha,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_dasm_3d,gamma,None,XGBoost,0.88,0.726,0.49,0.5
F_median_3d_10rm,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fp2,delta,norm3,Random Forest,0.76,0.5853,0.51,0.5
F_mean_3d_T8,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_dasm_3d19,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_F3,alpha,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_F3,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_3area,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_2area,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_Fz,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_Cz,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_dasm_3d19,delta,norm3,Ensemble (Majority Vote),0.86,0.7467,0.51,0.5
F_mean_3d_Fz,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_1area,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_Fp2,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_Cz,beta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fp2,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fp2,delta,norm2,Random Forest,0.76,0.5853,0.51,0.5
F_peak_3d_Cz,gamma,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fz,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_rasm_3d,alpha,norm2,XGBoost,0.92,0.7444,0.51,0.5
F_median_3d_T7,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_T8,gamma,norm3,Ensemble (Majority Vote),0.7,0.6278,0.58,0.5
F_median_3d_10rm,theta,norm2,Random Forest,0.8933,0.6669,0.52,0.5
F_mean_3d_Fp2,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_1area,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_10rm,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_dasm_3d,gamma,None,Linear SVM,0.6333,0.5949,0.51,0.5
F_peak_3d_F4,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_T8,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_8rm,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_dasm_3d19,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_Cz,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_T7,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fz,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fz,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_Fz,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_T8,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_2area,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fz,all,norm3,KNN,0.9733,0.7205,0.45,0.5
F_rasm_3d,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_C3,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_3area,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_Cz,gamma,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_T8,gamma,norm2,Ensemble (Majority Vote),0.7,0.6278,0.58,0.5
F_peak_3d_Cz,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_C3,alpha,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_Cz,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_F3,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_1area,delta,norm3,Random Forest,0.78,0.5926,0.51,0.5
F_median_3d_Fz,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fp2,gamma,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fz,alpha,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_F3,gamma,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fz,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_Cz,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_1area,delta,norm2,Random Forest,0.78,0.5926,0.51,0.5
F_median_3d_T7,alpha,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d,alpha,None,Random Forest,0.7667,0.6639,0.45,0.5
F_de_3d_F3,all,None,Logistic Regression,0.6733,0.5855,0.52,0.5
F_median_3d_2area,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_2area,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_dasm_3d,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_T8,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_Cz,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_Cz,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_F4,beta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fp2,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_1area,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_Cz,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_Cz,beta,norm2,Random Forest,0.8267,0.594,0.54,0.5
F_mean_3d_Fp2,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_T7,beta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_rasm_3d19,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_C3,beta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fp2,beta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fp1,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_F3,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_1area,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_dasm_3d19,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fp1,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_F3,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_1area,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_3area,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_F4,alpha,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_1area,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_2area,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_F3,delta,norm2,Linear SVM,0.48,0.5002,0.5,0.5
F_mean_3d_Fz,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_Fz,beta,norm2,Random Forest,0.7267,0.5816,0.52,0.5
F_rasm_3d,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_Cz,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_T8,delta,norm2,KNN,0.9733,0.6972,0.44,0.5
F_median_3d_1area,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fp2,all,norm2,Linear SVM,0.5267,0.503,0.53,0.5
F_mean_3d_Fp2,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_F3,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_T8,beta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_T8,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_T8,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_T7,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_rasm_3d,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fp1,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_rasm_3d19,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_10rm,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_2area,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_F4,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fp1,gamma,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_C3,gamma,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_C4,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_3area,gamma,norm2,Random Forest,0.8467,0.6264,0.51,0.5
F_mean_3d_T7,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_8rm,gamma,norm3,KNN,0.98,0.7589,0.48,0.5
F_median_3d_Fz,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fp1,theta,None,KNN,0.98,0.7023,0.46,0.5
F_mean_3d_Fp1,theta,None,Logistic Regression,0.54,0.5278,0.51,0.5
F_peak_3d_F3,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_Cz,beta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_C3,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_F4,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_Fp2,gamma,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_dasm_3d,beta,None,Linear SVM,0.6133,0.5655,0.48,0.5
F_median_3d_Fz,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fz,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_1area,gamma,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_Fz,beta,norm3,Random Forest,0.7267,0.5816,0.52,0.5
F_peak_3d_Cz,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_Fp2,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fz,gamma,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_2area,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_F3,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_Cz,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_F4,gamma,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_F4,gamma,norm3,Linear SVM,0.5,0.5007,0.5,0.5
F_de_3d_Cz,alpha,norm3,Linear SVM,0.46,0.5018,0.53,0.5
F_mean_3d_Fz,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_T8,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_2area,beta,norm3,Ensemble (Majority Vote),0.7867,0.6389,0.51,0.5
F_peak_3d_F4,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_dasm_3d,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_8rm,all,None,KNN,0.9933,0.8701,0.54,0.5
F_peak_3d_2area,alpha,norm3,Linear SVM,0.6,0.5524,0.48,0.5
F_mean_3d_Fp2,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_Cz,alpha,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_F4,gamma,norm2,Linear SVM,0.5,0.5007,0.5,0.5
F_median_3d_10rm,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_T8,gamma,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fp2,alpha,norm3,XGBoost,0.6467,0.5616,0.52,0.5
F_de_3d_Cz,alpha,norm2,Linear SVM,0.46,0.5018,0.53,0.5
F_peak_3d_1area,beta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fp2,alpha,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_F3,beta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_Fz,beta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_C3,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_2area,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_8rm,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_C3,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_T7,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_2area,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_rasm_3d,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_dasm_3d,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_2area,delta,norm2,Linear SVM,0.5,0.5009,0.48,0.5
F_mean_3d_Fp2,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_F3,delta,norm3,Linear SVM,0.48,0.5002,0.5,0.5
F_dasm_3d19,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_Fp2,alpha,norm2,XGBoost,0.6467,0.5616,0.52,0.5
F_peak_3d_1area,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_2area,delta,None,XGBoost,0.78,0.6159,0.51,0.5
F_rasm_3d_8rm,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_F3,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_T8,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_F3,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_10rm,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_Fp2,theta,norm2,Ensemble (Majority Vote),0.8467,0.6175,0.5,0.5
F_de_3d_F4,alpha,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_T7,gamma,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_dasm_3d_8rm,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_rasm_3d_10rm,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_T7,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_F7,gamma,norm2,XGBoost,0.7,0.5579,0.5,0.5
F_median_3d_F7,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_10rm,alpha,norm3,XGBoost,0.8067,0.7002,0.49,0.5
F_mean_3d_8rm,all,norm3,Random Forest,0.88,0.7476,0.52,0.5
F_de_3d_T7,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_F7,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_8rm,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_8rm,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_10rm,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_10rm,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_Fp1,alpha,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_T7,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_Cz,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_T7,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_rasm_3d_3area,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_T7,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_T7,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_C3,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_2area,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_T7,alpha,norm3,Linear SVM,0.5,0.5,0.53,0.5
F_de_3d_T7,alpha,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_T7,beta,None,KNN,0.9533,0.7092,0.47,0.5
F_mean_3d_8rm,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_10rm,beta,norm2,XGBoost,0.8667,0.6598,0.48,0.5
F_median_3d_F7,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_T7,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_C3,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_T7,alpha,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_F7,gamma,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_10rm,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_C4,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_C4,theta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_8rm,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_dasm_3d_8rm,delta,None,KNN,0.98,0.751,0.52,0.5
F_peak_3d_Fp1,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_T7,beta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_F7,gamma,norm3,XGBoost,0.7,0.5579,0.5,0.5
F_de_3d_10rm,alpha,None,Ensemble (Majority Vote),0.8,0.7051,0.52,0.5
F_median_3d_F7,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_T8,gamma,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_T8,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_T8,beta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_Cz,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_F7,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_Fp1,delta,norm2,Linear SVM,0.4933,0.5002,0.51,0.5
F_peak_3d_Fp1,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_Cz,alpha,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_Fp1,delta,norm3,Linear SVM,0.4933,0.5002,0.51,0.5
F_mean_3d_3area,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_Fp1,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_3area,delta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_Cz,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_F7,alpha,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_Cz,beta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_T8,delta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_F7,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_3area,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_T8,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_dasm_3d_8rm,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d19,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_T7,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_3area,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_dasm_3d_8rm,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_T8,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_T8,alpha,None,KNN,0.98,0.7014,0.5,0.5
F_peak_3d_Fp1,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_10rm,all,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_C3,theta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_median_3d_Cz,all,norm3,XGBoost,0.88,0.694,0.51,0.5
F_mean_3d_3area,gamma,norm3,Ensemble (Majority Vote),0.7467,0.6497,0.54,0.5
F_de_3d_T8,alpha,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_3area,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_T8,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_mean_3d_3area,gamma,norm2,Linear SVM,0.48,0.4947,0.51,0.5
F_peak_3d,gamma,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_10rm,all,None,Logistic Regression,0.82,0.708,0.54,0.5
F_de_3d_T8,alpha,norm3,Logistic Regression,0.5,0.5,0.5,0.5
F_de_3d_10rm,all,None,Logistic Regression,0.8133,0.6885,0.48,0.5
F_peak_3d_3area,beta,norm2,Logistic Regression,0.5,0.5,0.5,0.5
F_peak_3d_Fp1,beta,norm3,Logistic Regression,0.5,0.5,0.5,0.5
